Instance,IsCarbonAware,MaxMakeSpan,MinMakeSpan,SlackCoeff,Makespan,CarbonConsumption(g),EnergyConsumption(kWh),CarbonSavings(%),EnergySavings(%)
297,True,204,102,2.0,204,33377.25,265.0,59.65,1.58
298,True,110,110,1.0,110,62269.0,259.5,9.27,4.86
298,True,165,110,1.5,163,34919.0,255.25,49.12,6.42
298,True,220,110,2.0,220,24775.25,261.75,63.9,4.03
299,True,102,102,1.0,102,76350.75,285.75,26.14,0.44
299,True,153,102,1.5,153,43938.0,282.75,57.5,1.48
299,True,204,102,2.0,204,38245.0,284.25,63.0,0.96
300,True,105,105,1.0,105,93229.25,271.0,8.6,3.64
300,True,158,105,1.5,158,55858.25,261.0,45.24,7.2
300,True,210,105,2.0,210,44226.0,262.5,56.64,6.67
301,True,98,98,1.0,98,75267.75,259.25,25.56,3.45
301,True,147,98,1.5,147,39656.25,254.25,60.78,5.31
301,True,196,98,2.0,196,41326.25,256.0,59.13,4.66
302,True,113,113,1.0,113,70707.75,263.0,12.8,0.75
302,True,170,113,1.5,164,45661.75,257.75,43.69,2.74
302,True,226,113,2.0,222,33697.0,255.25,58.44,3.68
303,True,120,120,1.0,120,125617.5,374.25,3.8,0.4
303,True,180,120,1.5,180,102431.0,368.0,21.55,2.06
303,True,240,120,2.0,240,61064.0,370.75,53.23,1.33
304,True,96,96,1.0,96,105751.25,280.75,12.35,3.02
304,True,144,96,1.5,144,61297.5,281.5,49.19,2.76
304,True,192,96,2.0,192,61030.25,276.5,49.42,4.49
305,True,90,90,1.0,90,103503.5,272.75,4.63,1.0
305,True,135,90,1.5,135,49842.0,265.0,54.07,3.81
305,True,180,90,2.0,180,49270.5,261.75,54.6,4.99
306,True,113,113,1.0,113,83260.75,341.0,20.3,3.67
306,True,170,113,1.5,170,61303.5,339.25,41.32,4.17
306,True,226,113,2.0,224,36076.25,347.25,65.47,1.91
307,True,105,105,1.0,105,77043.5,301.0,16.53,1.31
307,True,158,105,1.5,158,47040.0,290.25,49.04,4.84
307,True,210,105,2.0,210,33340.25,300.25,63.88,1.56
308,True,102,102,1.0,102,48413.5,188.25,18.23,0.66
308,True,153,102,1.5,153,24398.25,188.75,58.79,0.4
308,True,204,102,2.0,204,22339.25,184.75,62.27,2.51
309,True,123,123,1.0,123,65870.25,341.0,22.32,2.15
309,True,185,123,1.5,185,64235.0,336.25,24.25,3.52
309,True,246,123,2.0,246,39455.75,332.0,53.47,4.73
310,True,104,104,1.0,104,102769.75,328.75,4.14,1.94
310,True,156,104,1.5,156,67365.5,319.25,37.16,4.77
310,True,208,104,2.0,208,45907.25,321.75,57.18,4.03
311,True,111,111,1.0,111,70894.75,301.0,24.44,0.25
311,True,167,111,1.5,156,50044.5,291.25,46.66,3.48
311,True,222,111,2.0,221,29846.25,298.25,68.19,1.16
312,True,114,114,1.0,114,43195.0,284.0,45.89,2.24
312,True,171,114,1.5,171,37603.75,277.25,52.9,4.56
312,True,228,114,2.0,226,28882.75,287.25,63.82,1.12
313,True,96,96,1.0,96,93439.25,264.5,9.51,2.13
313,True,144,96,1.5,144,42372.5,256.0,58.96,5.27
313,True,192,96,2.0,192,41023.5,255.75,60.27,5.37
314,True,112,112,1.0,112,148203.0,427.5,0.0,0.0
314,True,168,112,1.5,168,105598.5,423.0,28.75,1.05
314,True,224,112,2.0,224,62982.75,421.75,57.5,1.35
315,True,106,106,1.0,106,75455.5,288.25,7.96,3.76
315,True,159,106,1.5,159,44687.5,286.25,45.49,4.42
315,True,212,106,2.0,212,38149.0,289.0,53.46,3.51
316,True,103,103,1.0,103,45997.75,218.5,16.76,-1.51
316,True,155,103,1.5,155,24467.0,214.0,55.72,0.58
316,True,206,103,2.0,206,19889.5,215.5,64.01,-0.12
317,True,113,113,1.0,113,58713.75,339.25,21.88,1.95
317,True,170,113,1.5,170,45308.25,339.75,39.72,1.81
317,True,226,113,2.0,226,37788.0,344.0,49.72,0.58
318,True,99,99,1.0,99,49116.25,243.75,14.11,1.22
318,True,149,99,1.5,149,32185.25,236.25,43.72,4.26
318,True,198,99,2.0,198,30710.75,239.0,46.3,3.14
319,True,96,96,1.0,96,46854.25,247.5,14.51,0.8
319,True,144,96,1.5,144,28083.25,248.0,48.76,0.6
319,True,192,96,2.0,180,28583.0,240.5,47.85,3.61
320,True,107,107,1.0,107,51809.75,291.0,11.49,0.51
320,True,161,107,1.5,156,37977.5,284.5,35.12,2.74
320,True,214,107,2.0,214,32657.5,289.25,44.21,1.11
321,True,96,96,1.0,96,62169.5,269.0,6.51,2.09
321,True,144,96,1.5,144,36037.75,267.5,45.81,2.64
321,True,192,96,2.0,192,32659.25,261.5,50.89,4.82
322,True,88,88,1.0,88,59941.25,254.25,8.95,2.31
322,True,132,88,1.5,132,35769.75,248.75,45.67,4.42
322,True,176,88,2.0,176,33692.0,239.75,48.82,7.88
323,True,140,140,1.0,140,44430.0,307.25,21.43,-0.49
323,True,210,140,1.5,210,31379.75,306.75,44.51,-0.33
323,True,280,140,2.0,279,24542.0,299.5,56.6,2.04
324,True,105,105,1.0,105,30965.25,258.5,25.5,3.36
324,True,158,105,1.5,158,18025.25,258.0,56.63,3.55
324,True,210,105,2.0,210,15119.0,255.5,63.62,4.49
325,True,91,91,1.0,91,43104.75,245.75,10.28,3.25
325,True,137,91,1.5,137,17486.25,244.0,63.6,3.94
325,True,182,91,2.0,173,18679.75,241.75,61.12,4.82
326,True,104,104,1.0,104,43720.5,293.25,10.91,3.77
326,True,156,104,1.5,156,23361.75,292.75,52.4,3.94
326,True,208,104,2.0,208,18626.5,297.5,62.05,2.38
327,True,113,113,1.0,113,29906.25,318.0,19.25,4.5
327,True,170,113,1.5,161,26589.25,312.5,28.21,6.16
327,True,226,113,2.0,216,20109.0,324.0,45.71,2.7
328,True,101,101,1.0,101,36208.5,294.25,6.41,2.73
328,True,152,101,1.5,150,24508.5,288.25,36.65,4.71
328,True,202,101,2.0,202,21032.25,293.5,45.63,2.98
329,True,111,111,1.0,111,21550.5,260.5,27.3,4.4
329,True,167,111,1.5,140,17975.25,257.75,39.36,5.41
329,True,222,111,2.0,218,14836.5,260.5,49.95,4.4
330,True,94,94,1.0,94,68798.75,275.75,15.25,2.9
330,True,141,94,1.5,141,32308.0,270.75,60.2,4.67
330,True,188,94,2.0,188,30598.75,264.0,62.31,7.04
331,True,123,123,1.0,123,67264.75,359.25,18.65,4.26
331,True,185,123,1.5,185,53327.25,351.25,35.51,6.4
331,True,246,123,2.0,224,31510.25,348.75,61.89,7.06
332,True,109,109,1.0,109,48915.25,259.25,13.9,3.45
332,True,164,109,1.5,164,30242.75,260.25,46.77,3.07
332,True,218,109,2.0,218,17155.5,262.0,69.8,2.42
333,True,116,116,1.0,116,46155.0,338.5,19.71,1.17
333,True,174,116,1.5,174,37627.75,327.75,34.55,4.31
333,True,232,116,2.0,232,16812.0,339.75,70.76,0.8
334,True,80,80,1.0,80,53460.5,282.0,8.77,1.48
334,True,120,80,1.5,120,26192.25,275.75,55.3,3.67
334,True,160,80,2.0,160,26445.75,276.25,54.87,3.49
335,True,90,90,1.0,90,62808.75,298.25,9.36,1.65
335,True,135,90,1.5,134,35823.25,294.25,48.3,2.97
335,True,180,90,2.0,180,26645.0,292.75,61.55,3.46
336,True,91,91,1.0,91,27424.25,274.75,51.18,-2.04
336,True,137,91,1.5,137,12539.75,270.0,77.68,-0.28
336,True,182,91,2.0,171,10825.5,270.0,80.73,-0.28
337,True,101,101,1.0,101,41441.5,307.75,39.74,2.46
337,True,152,101,1.5,152,14427.75,309.25,79.02,1.98
337,True,202,101,2.0,199,12767.5,303.0,81.43,3.96
338,True,109,109,1.0,109,30156.25,327.0,59.34,-1.55
338,True,164,109,1.5,164,13692.5,323.75,81.54,-0.54
338,True,218,109,2.0,211,14170.0,313.25,80.89,2.72
339,True,84,84,1.0,84,16191.5,314.5,1.44,1.1
339,True,126,84,1.5,125,15509.25,311.5,5.59,2.04
339,True,168,84,2.0,118,15319.5,315.5,6.75,0.79
340,True,102,102,1.0,102,19362.5,273.0,12.82,1.62
340,True,153,102,1.5,147,16626.0,267.0,25.14,3.78
340,True,204,102,2.0,204,13681.0,272.0,38.4,1.98
341,True,99,99,1.0,99,19371.0,294.25,12.53,1.75
341,True,149,99,1.5,149,16913.0,290.5,23.63,3.01
341,True,198,99,2.0,198,14885.75,296.75,32.78,0.92
342,True,122,122,1.0,122,57870.0,339.5,21.41,3.35
342,True,183,122,1.5,183,55851.5,335.75,24.15,4.41
342,True,244,122,2.0,244,51054.5,333.75,30.66,4.98
343,True,116,116,1.0,116,47482.25,269.25,19.57,3.32
343,True,174,116,1.5,169,39793.25,263.25,32.6,5.48
343,True,232,116,2.0,220,34539.25,269.75,41.5,3.14
344,True,93,93,1.0,93,63133.25,231.5,8.33,5.22
344,True,140,93,1.5,134,26337.75,233.75,61.76,4.3
344,True,186,93,2.0,148,25624.0,230.5,62.79,5.63
345,True,112,112,1.0,112,70951.75,234.25,2.1,3.1
345,True,168,112,1.5,168,47932.5,228.75,33.86,5.38
345,True,224,112,2.0,216,31966.5,227.25,55.89,6.0
346,True,105,105,1.0,105,76528.0,250.25,10.93,2.63
346,True,158,105,1.5,158,53082.5,244.75,38.22,4.77
346,True,210,105,2.0,210,32997.5,247.0,61.59,3.89
347,True,104,104,1.0,104,75789.25,232.25,7.44,2.82
347,True,156,104,1.5,156,48861.5,226.75,40.33,5.13
347,True,208,104,2.0,208,31048.5,226.0,62.08,5.44
348,True,101,101,1.0,101,39116.5,199.25,8.91,2.21
348,True,152,101,1.5,148,28355.25,189.25,33.97,7.12
348,True,202,101,2.0,202,19086.75,192.25,55.55,5.64
349,True,95,95,1.0,95,40384.25,189.0,13.0,3.2
349,True,143,95,1.5,120,25724.75,189.0,44.58,3.2
349,True,190,95,2.0,190,27025.25,180.5,41.78,7.55
350,True,101,101,1.0,101,48196.5,243.0,9.66,2.41
350,True,152,101,1.5,148,38214.0,238.0,28.37,4.42
350,True,202,101,2.0,202,28171.25,238.75,47.19,4.12
351,True,110,110,1.0,110,84736.5,301.25,13.1,4.44
351,True,165,110,1.5,165,53199.75,295.75,45.44,6.19
351,True,220,110,2.0,220,40370.0,300.5,58.6,4.68
352,True,106,106,1.0,106,83215.25,262.75,8.69,2.32
352,True,159,106,1.5,159,43431.75,259.5,52.34,3.53
352,True,212,106,2.0,212,37645.0,254.75,58.69,5.3
353,True,118,118,1.0,118,44229.75,266.0,33.33,-0.38
353,True,177,118,1.5,177,36116.25,261.5,45.56,1.32
353,True,236,118,2.0,236,29531.5,268.0,55.49,-1.13
354,True,90,90,1.0,90,105572.0,302.5,5.03,1.14
354,True,135,90,1.5,135,67841.75,297.5,38.97,2.78
354,True,180,90,2.0,180,40644.5,296.0,63.44,3.27
355,True,114,114,1.0,114,71763.0,277.75,12.51,-0.18
355,True,171,114,1.5,171,39847.0,269.5,51.42,2.8
355,True,228,114,2.0,222,18974.25,272.75,76.87,1.62
356,True,104,104,1.0,104,51929.75,222.0,27.86,4.21
356,True,156,104,1.5,156,32317.25,224.5,55.11,3.13
356,True,208,104,2.0,208,15349.75,221.5,78.68,4.42
357,True,94,94,1.0,94,42007.75,302.25,10.59,1.14
357,True,141,94,1.5,141,24716.75,294.75,47.39,3.6
357,True,188,94,2.0,188,22828.5,286.75,51.41,6.21
358,True,111,111,1.0,111,34145.5,328.75,17.24,3.45
358,True,167,111,1.5,167,27490.0,325.0,33.37,4.55
358,True,222,111,2.0,222,20856.5,324.75,49.45,4.63
359,True,111,111,1.0,111,24579.5,266.75,28.36,3.79
359,True,167,111,1.5,167,20825.5,260.5,39.3,6.04
359,True,222,111,2.0,221,14374.0,265.75,58.11,4.15
360,True,97,97,1.0,97,42457.25,344.75,9.43,2.41
360,True,146,97,1.5,128,28427.0,340.75,39.36,3.54
360,True,194,97,2.0,194,28490.5,334.5,39.22,5.31
361,True,161,107,1.5,161,28037.25,297.75,22.78,3.41
361,True,214,107,2.0,214,19624.75,294.75,45.95,4.38
362,True,105,105,1.0,105,28734.0,266.0,16.12,2.65
362,True,158,105,1.5,153,20804.25,264.25,39.27,3.29
362,True,210,105,2.0,210,15747.0,261.5,54.03,4.3
363,True,94,94,1.0,94,46049.25,307.75,12.51,1.52
363,True,141,94,1.5,141,26383.5,304.25,49.87,2.64
363,True,188,94,2.0,178,27050.75,301.0,48.61,3.68
364,True,110,110,1.0,110,47412.75,354.75,3.95,2.27
364,True,165,110,1.5,164,38713.25,343.75,21.57,5.3
364,True,220,110,2.0,220,32638.25,344.25,33.88,5.17
365,True,113,113,1.0,113,36516.0,294.25,7.58,3.05
365,True,170,113,1.5,168,30077.0,283.5,23.87,6.59
365,True,226,113,2.0,226,26532.25,281.25,32.85,7.33
366,True,90,90,1.0,90,53993.25,295.25,16.02,1.83
366,True,135,90,1.5,135,35635.75,286.25,44.57,4.82
366,True,180,90,2.0,152,38209.25,288.25,40.57,4.16
367,True,102,102,1.0,102,71655.0,323.0,4.64,2.86
367,True,153,102,1.5,153,51823.0,312.75,31.03,5.94
367,True,204,102,2.0,204,43493.0,315.25,42.12,5.19
368,True,95,95,1.0,95,59344.75,288.25,10.68,0.86
368,True,143,95,1.5,143,39680.75,278.5,40.28,4.21
368,True,190,95,2.0,190,41315.75,273.25,37.82,6.02
369,True,105,105,1.0,105,72641.75,309.25,21.37,-0.73
369,True,158,105,1.5,158,46544.0,293.25,49.62,4.48
369,True,210,105,2.0,210,31330.0,291.75,66.09,4.97
370,True,107,107,1.0,107,84547.0,305.5,-0.78,-1.58
370,True,161,107,1.5,161,49857.5,295.25,40.57,1.83
370,True,214,107,2.0,214,26287.5,294.75,68.67,2.0
371,True,118,118,1.0,118,55848.5,317.5,16.92,0.47
371,True,177,118,1.5,176,48642.5,304.75,27.64,4.47
371,True,236,118,2.0,236,27963.25,311.5,58.4,2.35
372,True,77,77,1.0,77,74325.75,300.0,6.96,1.48
372,True,116,77,1.5,116,45025.5,297.25,43.64,2.38
372,True,154,77,2.0,154,30241.25,291.5,62.14,4.27
373,True,131,131,1.0,131,56420.0,330.75,6.05,0.45
373,True,197,131,1.5,197,36689.25,326.75,38.9,1.66
373,True,262,131,2.0,249,25113.75,323.0,58.18,2.78
374,True,92,92,1.0,92,80822.5,289.25,6.85,3.18
374,True,138,92,1.5,138,30078.25,291.0,65.33,2.59
374,True,184,92,2.0,184,26292.75,284.5,69.7,4.77
375,True,103,103,1.0,103,34504.25,248.75,13.41,0.7
375,True,155,103,1.5,155,22408.0,246.25,43.77,1.7
375,True,206,103,2.0,206,18315.5,242.75,54.04,3.09
376,True,100,100,1.0,100,34053.0,260.0,18.04,4.06
376,True,150,100,1.5,150,21160.5,253.0,49.07,6.64
376,True,200,100,2.0,200,19836.0,251.25,52.26,7.29
377,True,101,101,1.0,101,46365.5,290.75,14.77,3.49
377,True,152,101,1.5,152,31310.75,290.5,42.45,3.57
377,True,202,101,2.0,202,27882.25,292.25,48.75,2.99
378,True,105,105,1.0,105,42232.0,258.25,17.12,-1.47
378,True,158,105,1.5,158,26553.75,254.0,47.89,0.2
378,True,210,105,2.0,210,20265.25,260.5,60.23,-2.36
379,True,111,111,1.0,111,56063.5,351.0,12.12,1.89
379,True,167,111,1.5,167,41203.5,344.25,35.41,3.77
379,True,222,111,2.0,220,35532.75,344.25,44.3,3.77
380,True,119,119,1.0,119,45181.0,298.0,13.59,1.73
380,True,179,119,1.5,179,36094.75,292.0,30.97,3.71
380,True,238,119,2.0,238,29381.75,294.25,43.81,2.97
381,True,85,85,1.0,85,33779.5,196.75,3.65,0.63
381,True,128,85,1.5,120,21407.0,193.25,38.94,2.4
381,True,170,85,2.0,170,21979.5,191.75,37.31,3.16
382,True,101,101,1.0,101,42431.5,293.0,13.9,1.1
382,True,152,101,1.5,152,30174.0,281.0,38.77,5.15
382,True,202,101,2.0,202,27998.75,284.5,43.18,3.97
383,True,121,121,1.0,121,34016.0,292.25,20.72,0.51
383,True,182,121,1.5,172,33301.25,285.25,22.39,2.89
383,True,242,121,2.0,216,28159.25,296.25,34.37,-0.85
384,True,124,124,1.0,124,41426.0,284.0,28.02,6.19
384,True,186,124,1.5,157,40991.0,289.5,28.78,4.38
384,True,248,124,2.0,227,32690.5,287.0,43.2,5.2
385,True,104,104,1.0,104,39989.5,230.5,13.01,0.75
385,True,156,104,1.5,156,29623.5,227.5,35.56,2.05
385,True,208,104,2.0,208,25911.0,231.25,43.64,0.43
386,True,101,101,1.0,101,35780.25,206.5,22.65,4.29
386,True,152,101,1.5,152,24762.0,210.25,46.47,2.55
386,True,202,101,2.0,202,24304.25,208.5,47.46,3.36
387,True,102,102,1.0,102,77984.75,304.75,9.76,2.48
387,True,153,102,1.5,148,51604.0,300.25,40.29,3.92
387,True,204,102,2.0,204,47484.75,298.25,45.05,4.56
388,True,109,109,1.0,109,49846.25,269.5,23.86,-0.09
388,True,164,109,1.5,151,41361.25,264.75,36.82,1.67
388,True,218,109,2.0,218,31170.0,271.0,52.39,-0.65
389,True,97,97,1.0,97,70133.5,279.75,9.21,1.84
389,True,146,97,1.5,146,45400.25,275.25,41.23,3.42
389,True,194,97,2.0,194,44966.5,274.0,41.79,3.86
390,True,112,112,1.0,112,67166.25,252.0,17.73,3.63
390,True,168,112,1.5,156,51455.75,251.0,36.97,4.02
390,True,224,112,2.0,224,31980.75,250.0,60.83,4.4
391,True,105,105,1.0,105,69829.75,245.0,12.14,3.73
391,True,158,105,1.5,152,45180.75,236.25,43.15,7.17
391,True,210,105,2.0,210,31227.25,245.5,60.71,3.54
392,True,111,111,1.0,111,103802.0,358.25,15.47,0.21
392,True,167,111,1.5,167,82591.25,352.0,32.75,1.95
392,True,222,111,2.0,220,57941.5,364.5,52.82,-1.53
393,True,114,114,1.0,114,93862.75,262.75,3.44,0.66
393,True,171,114,1.5,171,66184.75,253.5,31.92,4.16
393,True,228,114,2.0,228,38437.0,259.5,60.46,1.89
394,True,114,114,1.0,114,108326.0,322.5,8.92,0.85
394,True,171,114,1.5,171,79851.5,314.25,32.86,3.38
394,True,228,114,2.0,222,49392.5,315.75,58.47,2.92
395,True,91,91,1.0,91,133523.0,302.25,4.9,2.03
395,True,137,91,1.5,137,64372.5,296.25,54.15,3.97
395,True,182,91,2.0,182,65889.0,294.0,53.07,4.7
396,True,92,92,1.0,92,124155.75,306.5,8.85,3.08
396,True,138,92,1.5,138,60682.5,297.25,55.45,6.01
396,True,184,92,2.0,184,65007.75,299.75,52.27,5.22
397,True,94,94,1.0,94,149790.25,369.25,8.74,0.81
397,True,141,94,1.5,141,86609.0,356.75,47.23,4.16
397,True,188,94,2.0,188,82379.25,353.25,49.81,5.1
398,True,102,102,1.0,102,102782.5,291.0,14.32,4.28
398,True,153,102,1.5,153,59568.5,287.25,50.34,5.51
398,True,204,102,2.0,204,53060.75,292.0,55.77,3.95
399,True,102,102,1.0,102,90515.25,256.5,5.1,3.39
399,True,153,102,1.5,153,64157.25,249.75,32.74,5.93
399,True,204,102,2.0,204,55920.0,252.0,41.37,5.08
400,True,77,77,1.0,77,87278.25,240.25,8.65,0.1
400,True,116,77,1.5,116,55786.25,232.5,41.61,3.33
400,True,154,77,2.0,154,50494.25,229.75,47.15,4.47
401,True,122,122,1.0,122,116626.0,381.0,6.67,1.68
401,True,183,122,1.5,183,110497.75,372.5,11.57,3.87
401,True,244,122,2.0,244,91618.75,371.25,26.68,4.19
402,True,103,103,1.0,103,116120.75,304.25,10.98,6.67
402,True,155,103,1.5,155,81376.75,303.0,37.62,7.06
402,True,206,103,2.0,206,64508.75,307.75,50.55,5.6
403,True,110,110,1.0,110,89341.25,285.75,13.62,1.3
403,True,165,110,1.5,165,70207.5,279.0,32.12,3.63
403,True,220,110,2.0,220,52722.5,281.25,49.03,2.85
404,True,99,99,1.0,99,106018.25,273.25,14.51,8.54
404,True,149,99,1.5,149,75309.25,275.0,39.28,7.95
404,True,198,99,2.0,198,64093.5,267.0,48.32,10.63
405,True,117,117,1.0,117,101364.0,382.75,7.3,-0.79
405,True,176,117,1.5,173,93215.25,368.75,14.76,2.9
405,True,234,117,2.0,234,61035.25,379.25,44.18,0.13
406,True,110,110,1.0,110,65822.5,258.25,13.02,1.99
406,True,165,110,1.5,164,55558.5,255.25,26.58,3.13
406,True,220,110,2.0,220,36559.25,260.0,51.69,1.33
407,True,78,78,1.0,78,88114.25,273.5,9.59,3.44
407,True,117,78,1.5,117,61036.25,270.25,37.37,4.59
407,True,156,78,2.0,156,57104.5,265.75,41.41,6.18
408,True,106,106,1.0,106,45377.25,204.75,20.65,3.76
408,True,159,106,1.5,159,23318.5,208.0,59.22,2.23
408,True,212,106,2.0,212,10286.0,213.25,82.01,-0.24
409,True,112,112,1.0,112,69878.75,313.75,23.19,-0.56
409,True,168,112,1.5,168,35019.25,308.25,61.51,1.2
409,True,224,112,2.0,212,19016.5,316.25,79.1,-1.36
410,True,110,110,1.0,110,61434.75,242.75,6.62,0.0
410,True,165,110,1.5,165,27403.5,245.75,58.35,-1.24
410,True,220,110,2.0,216,13473.5,245.5,79.52,-1.13
411,True,111,111,1.0,111,25239.75,366.5,15.7,-0.76
411,True,167,111,1.5,159,25108.25,358.5,16.14,1.44
411,True,222,111,2.0,220,24058.0,359.75,19.65,1.1
412,True,78,78,1.0,78,23003.75,229.75,13.91,1.39
412,True,117,78,1.5,117,11488.25,230.5,57.01,1.07
412,True,156,78,2.0,120,11462.5,229.0,57.1,1.72
413,True,106,106,1.0,106,13345.75,240.75,47.42,0.0
413,True,159,106,1.5,152,13990.5,243.0,44.88,-0.93
413,True,212,106,2.0,117,12392.5,242.5,51.17,-0.73
414,True,100,100,1.0,100,52954.0,223.75,14.51,6.58
414,True,150,100,1.5,149,37946.5,221.25,38.74,7.62
414,True,200,100,2.0,200,38704.5,223.25,37.52,6.78
415,True,105,105,1.0,105,58264.25,282.5,6.39,2.25
415,True,158,105,1.5,154,43749.0,281.75,29.71,2.51
415,True,210,105,2.0,210,36185.25,286.0,41.87,1.04
416,True,110,110,1.0,110,64531.0,267.75,15.1,7.11
416,True,165,110,1.5,165,53752.0,265.0,29.28,8.07
416,True,220,110,2.0,220,42456.75,272.0,44.14,5.64
417,True,111,111,1.0,111,114219.75,429.0,9.63,1.04
417,True,167,111,1.5,167,93026.0,423.75,26.4,2.25
417,True,222,111,2.0,222,89062.0,416.0,29.54,4.04
418,True,107,107,1.0,107,76679.5,281.25,12.07,0.97
418,True,161,107,1.5,161,50856.0,276.5,41.68,2.64
418,True,214,107,2.0,214,49496.5,271.5,43.24,4.4
419,True,101,101,1.0,101,70656.0,262.75,15.74,0.19
419,True,152,101,1.5,152,46882.75,252.75,44.09,3.99
419,True,202,101,2.0,202,45372.0,255.0,45.9,3.13
420,True,103,103,1.0,103,56102.25,232.5,13.78,4.52
420,True,155,103,1.5,155,52953.0,220.5,18.62,9.45
420,True,206,103,2.0,206,45784.5,218.75,29.64,10.16
421,True,86,86,1.0,86,52695.5,229.5,12.12,2.55
421,True,129,86,1.5,128,47498.25,218.25,20.78,7.32
421,True,172,86,2.0,156,47316.0,220.25,21.09,6.48
422,True,84,84,1.0,84,74037.5,302.75,2.0,0.57
422,True,126,84,1.5,124,68377.25,295.5,9.49,2.96
422,True,168,84,2.0,164,66069.5,286.5,12.55,5.91
423,True,126,126,1.0,126,73519.25,299.75,14.32,1.32
423,True,189,126,1.5,189,72713.75,290.75,15.26,4.28
423,True,252,126,2.0,252,71306.75,284.25,16.9,6.42
424,True,100,100,1.0,100,93509.75,300.75,13.12,4.22
424,True,150,100,1.5,150,71490.25,292.5,33.58,6.85
424,True,200,100,2.0,200,71100.0,297.25,33.94,5.33
425,True,101,101,1.0,101,75319.5,248.75,17.51,2.64
425,True,152,101,1.5,152,56056.5,238.25,38.61,6.75
425,True,202,101,2.0,202,56524.75,239.25,38.09,6.36
426,True,75,75,1.0,75,77325.5,272.75,11.1,2.06
426,True,113,75,1.5,113,70573.25,268.25,18.86,3.68
426,True,150,75,2.0,150,67948.5,258.75,21.88,7.09
427,True,113,113,1.0,113,108424.5,367.5,7.8,1.67
427,True,170,113,1.5,170,98022.75,351.5,16.64,5.95
427,True,226,113,2.0,226,91981.75,348.75,21.78,6.69
428,True,93,93,1.0,93,93183.25,316.5,15.05,6.15
428,True,140,93,1.5,140,83070.75,313.0,24.26,7.19
428,True,186,93,2.0,186,81648.25,303.5,25.56,10.01
429,True,101,101,1.0,101,69587.0,226.5,5.17,2.05
429,True,152,101,1.5,152,63392.0,219.0,13.61,5.3
429,True,202,101,2.0,202,53797.75,216.25,26.69,6.49
430,True,68,68,1.0,68,83448.25,253.5,2.13,2.41
430,True,102,68,1.5,102,75481.25,247.5,11.47,4.72
430,True,136,68,2.0,125,68356.25,249.25,19.83,4.04
431,True,155,103,1.5,155,89218.0,303.25,10.15,2.18
431,True,206,103,2.0,206,74158.0,294.5,25.31,5.0
432,True,99,99,1.0,99,80940.0,242.75,12.24,3.77
432,True,149,99,1.5,149,55504.0,239.5,39.82,5.05
432,True,198,99,2.0,198,51108.25,240.0,44.59,4.86
433,True,105,105,1.0,105,87032.5,274.25,6.12,1.7
433,True,158,105,1.5,156,64164.25,266.25,30.79,4.57
433,True,210,105,2.0,210,44917.0,270.0,51.55,3.23
434,True,96,96,1.0,96,137279.75,361.25,1.6,1.77
434,True,144,96,1.5,144,99295.0,352.25,28.83,4.21
434,True,192,96,2.0,192,95683.5,345.0,31.42,6.19
435,True,84,84,1.0,84,116603.25,322.0,10.58,3.23
435,True,126,84,1.5,126,61037.25,314.25,53.19,5.56
435,True,168,84,2.0,159,62268.25,309.5,52.25,6.99
436,True,104,104,1.0,104,132997.5,365.5,8.57,1.55
436,True,156,104,1.5,151,94132.75,356.5,35.29,3.97
436,True,208,104,2.0,208,72942.5,357.5,49.86,3.7
437,True,118,118,1.0,118,71140.0,273.5,14.9,1.62
437,True,177,118,1.5,175,64551.25,268.0,22.78,3.6
437,True,236,118,2.0,236,45073.5,272.75,46.08,1.89
438,True,101,101,1.0,101,94763.25,254.25,11.55,0.0
438,True,152,101,1.5,152,51364.75,246.75,52.06,2.95
438,True,202,101,2.0,202,40015.5,248.0,62.65,2.46
439,True,98,98,1.0,98,118503.0,312.5,17.99,4.87
439,True,147,98,1.5,147,75309.25,310.5,47.88,5.48
439,True,196,98,2.0,196,69751.0,309.75,51.73,5.71
440,True,102,102,1.0,102,132925.25,365.25,13.11,1.62
440,True,153,102,1.5,153,99173.75,364.25,35.17,1.89
440,True,204,102,2.0,204,76458.25,360.25,50.02,2.96
441,True,94,94,1.0,94,98311.5,279.75,12.6,5.65
441,True,141,94,1.5,141,55771.75,276.75,50.42,6.66
441,True,188,94,2.0,188,16998.0,284.0,84.89,4.22
442,True,111,111,1.0,111,94576.75,318.75,15.77,2.3
442,True,167,111,1.5,167,41214.0,317.75,63.3,2.61
442,True,222,111,2.0,220,12388.25,325.75,88.97,0.15
443,True,106,106,1.0,106,108449.0,306.75,10.54,-0.08
443,True,159,106,1.5,159,49268.25,298.25,59.36,2.69
443,True,212,106,2.0,212,12085.5,307.5,90.03,-0.33
444,True,123,123,1.0,123,10788.0,287.25,58.02,-0.35
444,True,185,123,1.5,185,8970.0,286.75,65.09,-0.17
444,True,246,123,2.0,246,8654.75,265.5,66.32,7.25
445,True,110,110,1.0,110,10939.25,278.25,62.88,2.37
445,True,165,110,1.5,165,8743.0,269.25,70.33,5.53
445,True,220,110,2.0,220,8521.75,267.5,71.08,6.14
446,True,104,104,1.0,104,13360.25,282.75,57.5,2.58
446,True,156,104,1.5,156,9399.5,287.5,70.1,0.95
446,True,208,104,2.0,208,8674.5,280.75,72.4,3.27
447,True,111,111,1.0,111,12754.5,359.5,18.67,0.62
