Instance,IsCarbonAware,MaxMakeSpan,MinMakeSpan,SlackCoeff,Makespan,CarbonConsumption(g),EnergyConsumption(kWh),CarbonSavings(%),EnergySavings(%)
737,True,364,182,2.0,363,2143.25,90.0,85.81,0.0
738,True,121,121,1.0,121,1443.5,69.75,57.89,0.0
738,True,182,121,1.5,128,1402.75,69.75,59.08,0.0
738,True,242,121,2.0,128,1419.0,69.75,58.61,0.0
739,True,130,130,1.0,130,1099.75,56.5,45.52,0.0
739,True,195,130,1.5,130,1083.0,56.5,46.35,0.0
739,True,260,130,2.0,130,1097.0,56.5,45.66,0.0
740,True,120,120,1.0,120,1441.5,67.0,62.19,0.0
740,True,180,120,1.5,128,1342.5,67.0,64.78,0.0
740,True,240,120,2.0,129,1348.0,67.0,64.64,0.0
741,True,121,121,1.0,121,2180.25,63.0,0.81,0.0
741,True,182,121,1.5,180,1979.75,63.0,9.93,0.0
741,True,242,121,2.0,180,1950.75,63.0,11.25,0.0
742,True,109,109,1.0,109,1777.0,52.0,2.36,0.0
742,True,164,109,1.5,164,1650.5,52.0,9.31,0.0
742,True,218,109,2.0,180,1636.25,52.0,10.1,0.0
743,True,138,138,1.0,138,3038.0,88.5,3.5,0.0
743,True,207,138,1.5,180,2866.75,88.5,8.94,0.0
743,True,276,138,2.0,180,2846.5,88.5,9.58,0.0
744,True,113,113,1.0,113,4477.0,86.75,25.07,0.0
744,True,170,113,1.5,128,4804.75,86.75,19.59,0.0
744,True,226,113,2.0,220,3724.25,86.75,37.67,0.0
745,True,91,91,1.0,91,2309.0,64.5,9.98,0.0
745,True,137,91,1.5,91,2309.5,64.5,9.96,0.0
745,True,182,91,2.0,91,2312.75,64.5,9.83,0.0
746,True,106,106,1.0,106,4072.25,68.0,17.13,0.0
746,True,159,106,1.5,116,4086.0,68.0,16.85,0.0
746,True,212,106,2.0,212,3265.25,68.0,33.56,0.0
747,True,125,125,1.0,125,10621.25,74.5,32.84,0.0
747,True,188,125,1.5,188,8862.75,74.5,43.96,0.0
747,True,250,125,2.0,250,4007.75,74.5,74.66,0.0
748,True,90,90,1.0,90,12335.25,58.25,13.88,0.0
748,True,135,90,1.5,131,6090.25,58.25,57.48,0.0
748,True,180,90,2.0,180,6032.5,58.25,57.88,0.0
749,True,104,104,1.0,104,12834.5,61.5,25.46,0.0
749,True,156,104,1.5,131,6674.25,61.5,61.24,0.0
749,True,208,104,2.0,208,4820.25,61.5,72.0,0.0
750,True,156,156,1.0,156,5530.0,82.0,47.34,0.0
750,True,234,156,1.5,216,4503.5,82.0,57.11,0.0
750,True,312,156,2.0,311,4613.0,82.0,56.07,0.0
751,True,103,103,1.0,103,13535.0,72.75,15.09,0.0
751,True,155,103,1.5,155,4172.0,72.75,73.83,0.0
751,True,206,103,2.0,206,3780.0,72.75,76.29,0.0
752,True,128,128,1.0,128,4573.0,61.0,64.25,0.0
752,True,192,128,1.5,176,3051.5,61.0,76.15,0.0
752,True,256,128,2.0,216,3181.0,61.0,75.13,0.0
753,True,119,119,1.0,119,6060.25,88.0,7.19,0.0
753,True,179,119,1.5,124,5662.25,88.0,13.29,0.0
753,True,238,119,2.0,216,5329.5,88.0,18.38,0.0
754,True,136,136,1.0,136,5695.25,68.5,20.39,0.0
754,True,204,136,1.5,204,4204.5,68.5,41.23,0.0
754,True,272,136,2.0,212,4127.75,68.5,42.3,0.0
755,True,130,130,1.0,130,6531.75,86.75,16.86,0.0
755,True,195,130,1.5,195,5903.25,86.75,24.86,0.0
755,True,260,130,2.0,216,5655.25,86.75,28.02,0.0
756,True,136,136,1.0,136,16153.5,85.0,17.32,0.0
756,True,204,136,1.5,204,10082.75,85.0,48.39,0.0
756,True,272,136,2.0,272,4524.75,85.0,76.84,0.0
757,True,118,118,1.0,118,9130.25,70.0,47.27,0.0
757,True,177,118,1.5,124,7729.5,70.0,55.36,0.0
757,True,236,118,2.0,228,3664.5,70.0,78.84,0.0
758,True,109,109,1.0,109,9339.25,58.75,45.93,0.0
758,True,164,109,1.5,124,5832.5,58.75,66.23,0.0
758,True,218,109,2.0,218,3247.5,58.75,81.2,0.0
759,True,111,111,1.0,111,7859.25,55.0,45.93,0.0
759,True,167,111,1.5,167,2758.5,55.0,81.02,0.0
759,True,222,111,2.0,220,2507.0,55.0,82.75,0.0
760,True,107,107,1.0,107,23886.75,77.5,6.26,0.0
760,True,161,107,1.5,161,4987.0,77.5,80.43,0.0
760,True,214,107,2.0,214,3759.5,77.5,85.25,0.0
761,True,112,112,1.0,112,22020.5,83.25,6.3,0.0
761,True,168,112,1.5,168,5463.5,83.25,76.75,0.0
761,True,224,112,2.0,220,4042.5,83.25,82.8,0.0
762,True,116,116,1.0,116,3898.5,68.0,14.16,0.0
762,True,174,116,1.5,128,3609.0,68.0,20.53,0.0
762,True,232,116,2.0,212,3562.25,68.0,21.56,0.0
763,True,114,114,1.0,114,3591.0,61.0,14.29,0.0
763,True,171,114,1.5,128,3341.0,61.0,20.25,0.0
763,True,228,114,2.0,212,3277.5,61.0,21.77,0.0
764,True,103,103,1.0,103,3084.25,58.5,22.87,0.0
764,True,155,103,1.5,124,2869.75,58.5,28.23,0.0
764,True,206,103,2.0,124,2887.25,58.5,27.8,0.0
765,True,110,110,1.0,110,7508.75,69.25,12.42,0.0
765,True,165,110,1.5,128,5855.25,69.25,31.71,0.0
765,True,220,110,2.0,220,3803.25,69.25,55.64,0.0
766,True,105,105,1.0,105,8212.75,71.75,16.27,0.0
766,True,158,105,1.5,128,6139.0,71.75,37.41,0.0
766,True,210,105,2.0,210,4239.5,71.75,56.78,0.0
767,True,106,106,1.0,106,10246.75,79.75,6.74,0.0
767,True,159,106,1.5,128,7462.25,79.75,32.08,0.0
767,True,212,106,2.0,212,5318.0,79.75,51.6,0.0
768,True,87,87,1.0,87,10667.75,66.75,6.0,0.0
768,True,131,87,1.5,131,3652.5,66.75,67.82,0.0
768,True,174,87,2.0,174,2266.0,66.75,80.03,0.0
769,True,109,109,1.0,109,9387.75,76.0,21.42,0.0
769,True,164,109,1.5,164,2929.75,76.0,75.48,0.0
769,True,218,109,2.0,188,2512.0,76.0,78.97,0.0
770,True,112,112,1.0,112,7918.0,70.0,17.11,0.0
770,True,168,112,1.5,168,2535.25,70.0,73.46,0.0
770,True,224,112,2.0,184,2265.0,70.0,76.29,0.0
771,True,110,110,1.0,110,1990.25,57.25,18.93,0.0
771,True,165,110,1.5,165,1898.0,57.25,22.69,0.0
771,True,220,110,2.0,168,1889.5,57.25,23.03,0.0
772,True,112,112,1.0,112,3090.5,84.75,11.47,0.0
772,True,168,112,1.5,168,2812.25,84.75,19.44,0.0
772,True,224,112,2.0,168,2814.75,84.75,19.37,0.0
773,True,130,130,1.0,130,2511.75,68.5,7.52,0.0
773,True,195,130,1.5,168,2306.75,68.5,15.07,0.0
773,True,260,130,2.0,168,2310.75,68.5,14.92,0.0
774,True,135,135,1.0,135,4737.75,82.25,24.06,0.0
774,True,203,135,1.5,203,4704.0,82.25,24.6,0.0
774,True,270,135,2.0,226,4632.5,82.25,25.75,0.0
775,True,131,131,1.0,131,2797.25,54.0,32.37,0.0
775,True,197,131,1.5,197,2507.0,54.0,39.39,0.0
775,True,262,131,2.0,216,2486.75,54.0,39.88,0.0
776,True,98,98,1.0,98,3026.5,57.0,30.52,0.0
776,True,147,98,1.5,120,2482.5,57.0,43.01,0.0
776,True,196,98,2.0,120,2508.75,57.0,42.4,0.0
777,True,110,110,1.0,110,4797.0,52.25,55.79,0.0
777,True,165,110,1.5,124,2932.75,52.25,72.97,0.0
777,True,220,110,2.0,220,2409.75,52.25,77.79,0.0
778,True,126,126,1.0,126,7594.75,63.0,27.94,0.0
778,True,189,126,1.5,189,3634.75,63.0,65.51,0.0
778,True,252,126,2.0,220,2977.0,63.0,71.75,0.0
779,True,109,109,1.0,109,7626.25,57.75,34.85,0.0
779,True,164,109,1.5,128,4218.5,57.75,63.96,0.0
779,True,218,109,2.0,218,2720.25,57.75,76.76,0.0
780,True,123,123,1.0,123,2168.75,47.25,59.39,0.0
780,True,185,123,1.5,124,2163.0,47.25,59.49,0.0
780,True,246,123,2.0,224,1994.0,47.25,62.66,0.0
781,True,117,117,1.0,117,5535.0,68.5,58.09,0.0
781,True,176,117,1.5,128,4137.0,68.5,68.67,0.0
781,True,234,117,2.0,224,3070.75,68.5,76.75,0.0
782,True,95,95,1.0,95,9949.25,74.75,22.28,0.0
782,True,143,95,1.5,127,3801.5,74.75,70.3,0.0
782,True,190,95,2.0,190,3669.0,74.75,71.34,0.0
783,True,110,110,1.0,110,8179.5,67.5,45.72,0.0
783,True,165,110,1.5,165,3534.0,67.5,76.55,0.0
783,True,220,110,2.0,220,2957.0,67.5,80.38,0.0
784,True,116,116,1.0,116,3587.75,50.5,62.67,0.0
784,True,174,116,1.5,128,2256.5,50.5,76.52,0.0
784,True,232,116,2.0,224,2144.0,50.5,77.69,0.0
785,True,97,97,1.0,97,15905.25,63.0,5.28,0.0
785,True,146,97,1.5,136,3517.5,63.0,79.05,0.0
785,True,194,97,2.0,194,3043.5,63.0,81.87,0.0
786,True,101,101,1.0,101,6247.75,57.0,13.95,0.0
786,True,152,101,1.5,152,2744.25,57.0,62.2,0.0
786,True,202,101,2.0,192,2628.5,57.0,63.8,0.0
787,True,122,122,1.0,122,3561.75,60.5,33.64,0.0
787,True,183,122,1.5,168,2927.5,60.5,45.46,0.0
787,True,244,122,2.0,224,2703.0,60.5,49.64,0.0
788,True,104,104,1.0,104,7762.25,73.5,8.57,0.0
788,True,156,104,1.5,156,3923.5,73.5,53.79,0.0
788,True,208,104,2.0,208,3603.5,73.5,57.56,0.0
789,True,121,121,1.0,121,3248.0,58.5,10.13,0.0
789,True,182,121,1.5,128,3058.5,58.5,15.37,0.0
789,True,242,121,2.0,221,2997.75,58.5,17.05,0.0
790,True,122,122,1.0,122,4120.5,77.0,19.83,0.0
790,True,183,122,1.5,128,3925.25,77.0,23.63,0.0
790,True,244,122,2.0,220,3750.75,77.0,27.02,0.0
791,True,96,96,1.0,96,3569.75,59.5,15.7,0.0
791,True,144,96,1.5,128,3055.0,59.5,27.86,0.0
791,True,192,96,2.0,192,3040.25,59.5,28.21,0.0
792,True,171,171,1.0,171,8662.25,73.0,30.22,0.0
792,True,257,171,1.5,216,5526.5,73.0,55.48,0.0
792,True,342,171,2.0,296,5523.75,73.0,55.5,0.0
793,True,132,132,1.0,132,7204.25,89.75,23.84,0.0
793,True,198,132,1.5,198,6858.25,89.75,27.49,0.0
793,True,264,132,2.0,220,5398.25,89.75,42.93,0.0
794,True,118,118,1.0,118,3540.75,61.25,49.66,0.0
794,True,177,118,1.5,124,3193.5,61.25,54.59,0.0
794,True,236,118,2.0,212,3211.25,61.25,54.34,0.0
795,True,119,119,1.0,119,11280.5,61.5,24.56,0.0
795,True,179,119,1.5,176,7490.75,61.5,49.91,0.0
795,True,238,119,2.0,208,6107.25,61.5,59.16,0.0
796,True,116,116,1.0,116,5502.0,48.75,58.21,0.0
796,True,174,116,1.5,174,4309.25,48.75,67.27,0.0
796,True,232,116,2.0,200,3900.0,48.75,70.38,0.0
797,True,106,106,1.0,106,14565.25,79.0,28.48,0.0
797,True,159,106,1.5,159,8495.5,79.0,58.29,0.0
797,True,212,106,2.0,208,6584.5,79.0,67.67,0.0
798,True,124,124,1.0,124,14088.0,80.75,35.53,0.0
798,True,186,124,1.5,124,13954.5,80.75,36.14,0.0
798,True,248,124,2.0,248,5169.0,80.75,76.34,0.0
799,True,123,123,1.0,123,15797.5,78.5,10.62,0.0
799,True,185,123,1.5,185,15888.25,78.5,10.11,0.0
799,True,246,123,2.0,246,5507.5,78.5,68.84,0.0
800,True,111,111,1.0,111,13055.25,70.5,30.28,0.0
800,True,167,111,1.5,120,12172.5,70.5,34.99,0.0
800,True,222,111,2.0,222,5990.75,70.5,68.0,0.0
801,True,112,112,1.0,112,22669.75,72.25,17.4,0.0
801,True,168,112,1.5,168,3198.0,72.25,88.35,0.0
801,True,224,112,2.0,194,2930.0,72.25,89.32,0.0
802,True,129,129,1.0,129,9129.5,68.75,45.3,0.0
802,True,194,129,1.5,189,2733.0,68.75,83.63,0.0
802,True,258,129,2.0,189,2732.0,68.75,83.63,0.0
803,True,149,149,1.0,149,6418.0,76.75,73.37,0.0
803,True,224,149,1.5,198,3133.0,76.75,87.0,0.0
803,True,298,149,2.0,290,3100.75,76.75,87.13,0.0
804,True,111,111,1.0,111,2973.5,60.0,8.08,0.0
804,True,167,111,1.5,116,2799.5,60.0,13.46,0.0
804,True,222,111,2.0,204,2664.5,60.0,17.63,0.0
805,True,99,99,1.0,99,2452.25,60.25,19.25,0.0
805,True,149,99,1.5,100,2485.0,60.25,18.18,0.0
805,True,198,99,2.0,192,2420.75,60.25,20.29,0.0
806,True,158,158,1.0,158,4544.0,78.0,15.75,0.0
806,True,237,158,1.5,220,3474.0,78.0,35.59,0.0
806,True,316,158,2.0,315,2843.0,78.0,47.29,0.0
807,True,130,130,1.0,130,4239.25,63.0,15.65,0.0
807,True,195,130,1.5,195,2267.0,63.0,54.89,0.0
807,True,260,130,2.0,236,2048.25,63.0,59.25,0.0
808,True,110,110,1.0,110,4376.5,60.75,14.91,0.0
808,True,165,110,1.5,165,2887.75,60.75,43.85,0.0
808,True,220,110,2.0,204,2161.75,60.75,57.97,0.0
809,True,101,101,1.0,101,5075.5,64.25,30.69,0.0
809,True,152,101,1.5,152,3650.5,64.25,50.15,0.0
809,True,202,101,2.0,202,2316.0,64.25,68.37,0.0
810,True,118,118,1.0,118,2011.25,55.0,52.86,0.0
810,True,177,118,1.5,172,1810.25,55.0,57.57,0.0
810,True,236,118,2.0,172,1811.75,55.0,57.53,0.0
811,True,134,134,1.0,134,2057.75,59.5,60.12,0.0
811,True,201,134,1.5,172,2011.75,59.5,61.01,0.0
811,True,268,134,2.0,172,2007.0,59.5,61.1,0.0
812,True,94,94,1.0,94,2466.75,63.0,50.73,0.0
812,True,141,94,1.5,141,2064.0,63.0,58.77,0.0
812,True,188,94,2.0,168,2052.25,63.0,59.01,0.0
813,True,126,126,1.0,126,2827.5,64.25,6.09,0.0
813,True,189,126,1.5,128,2809.5,64.25,6.69,0.0
813,True,252,126,2.0,128,2805.25,64.25,6.83,0.0
814,True,162,162,1.0,162,5299.25,84.25,4.96,0.0
814,True,243,162,1.5,216,4451.5,84.25,20.16,0.0
814,True,324,162,2.0,308,4374.5,84.25,21.54,0.0
815,True,133,133,1.0,133,3008.25,66.75,7.45,0.0
815,True,200,133,1.5,133,2993.5,66.75,7.91,0.0
815,True,266,133,2.0,133,2995.25,66.75,7.85,0.0
816,True,124,124,1.0,124,5614.0,56.75,51.62,0.0
816,True,186,124,1.5,186,5127.25,56.75,55.82,0.0
816,True,248,124,2.0,216,3508.0,56.75,69.77,0.0
817,True,117,117,1.0,117,7693.0,58.25,24.77,0.0
817,True,176,117,1.5,135,5187.0,58.25,49.28,0.0
817,True,234,117,2.0,221,3658.75,58.25,64.22,0.0
818,True,108,108,1.0,108,11347.0,60.0,20.0,0.0
818,True,162,108,1.5,132,5764.0,60.0,59.36,0.0
818,True,216,108,2.0,216,4624.5,60.0,67.39,0.0
819,True,136,136,1.0,136,8867.75,64.75,34.78,0.0
819,True,204,136,1.5,204,3907.25,64.75,71.26,0.0
819,True,272,136,2.0,272,2733.75,64.75,79.89,0.0
820,True,99,99,1.0,99,11334.75,60.0,21.77,0.0
820,True,149,99,1.5,124,4284.0,60.0,70.43,0.0
820,True,198,99,2.0,198,3580.0,60.0,75.29,0.0
821,True,126,126,1.0,126,7614.0,62.25,46.33,0.0
821,True,189,126,1.5,189,3936.0,62.25,72.26,0.0
821,True,252,126,2.0,252,3219.5,62.25,77.31,0.0
822,True,115,115,1.0,115,6257.5,81.75,22.22,0.0
822,True,173,115,1.5,173,3816.25,81.75,52.57,0.0
822,True,230,115,2.0,230,3166.75,81.75,60.64,0.0
823,True,107,107,1.0,107,4202.5,63.0,37.39,0.0
823,True,161,107,1.5,161,3123.5,63.0,53.46,0.0
823,True,214,107,2.0,204,2334.0,63.0,65.23,0.0
824,True,120,120,1.0,120,4717.25,74.25,47.11,0.0
824,True,180,120,1.5,180,3169.0,74.25,64.47,0.0
824,True,240,120,2.0,240,2791.25,74.25,68.7,0.0
825,True,110,110,1.0,110,1966.5,54.75,45.11,0.0
825,True,165,110,1.5,159,1966.0,54.75,45.13,0.0
825,True,220,110,2.0,220,1967.0,54.75,45.1,0.0
826,True,86,86,1.0,86,4358.25,72.75,13.16,0.0
826,True,129,86,1.5,129,2779.25,72.75,44.62,0.0
826,True,172,86,2.0,144,2730.5,72.75,45.59,0.0
827,True,130,130,1.0,130,2514.5,65.25,45.04,0.0
827,True,195,130,1.5,148,2474.25,65.25,45.92,0.0
827,True,260,130,2.0,224,2444.5,65.25,46.57,0.0
828,True,103,103,1.0,103,3275.75,62.25,24.84,0.0
828,True,155,103,1.5,128,2947.25,62.25,32.38,0.0
828,True,206,103,2.0,206,2730.0,62.25,37.36,0.0
829,True,110,110,1.0,110,6083.5,93.0,8.84,0.0
829,True,165,110,1.5,165,4706.5,93.0,29.48,0.0
829,True,220,110,2.0,220,4335.75,93.0,35.03,0.0
830,True,125,125,1.0,125,3382.75,68.5,21.6,0.0
830,True,188,125,1.5,188,3100.25,68.5,28.15,0.0
830,True,250,125,2.0,250,2620.0,68.5,39.28,0.0
831,True,127,127,1.0,127,2079.75,47.75,25.58,0.0
831,True,191,127,1.5,168,1661.75,47.75,40.53,0.0
831,True,254,127,2.0,168,1663.5,47.75,40.47,0.0
832,True,168,168,1.0,168,3547.25,91.5,35.58,0.0
832,True,252,168,1.5,180,3478.25,91.5,36.83,0.0
832,True,336,168,2.0,180,3481.25,91.5,36.78,0.0
833,True,108,108,1.0,108,3663.25,64.5,25.29,0.0
833,True,162,108,1.5,162,2344.75,64.5,52.18,0.0
833,True,216,108,2.0,172,2304.0,64.5,53.01,0.0
834,True,110,110,1.0,110,2887.0,69.5,8.67,0.0
834,True,165,110,1.5,124,2804.25,69.5,11.29,0.0
834,True,220,110,2.0,219,2831.5,69.5,10.42,0.0
835,True,115,115,1.0,115,2855.75,68.75,7.43,0.0
835,True,173,115,1.5,125,2801.25,68.75,9.2,0.0
835,True,230,115,2.0,224,2762.5,68.75,10.45,0.0
836,True,117,117,1.0,117,2628.25,62.75,11.39,0.0
836,True,176,117,1.5,127,2560.5,62.75,13.67,0.0
836,True,234,117,2.0,224,2518.0,62.75,15.1,0.0
837,True,104,104,1.0,104,14532.75,65.5,1.37,0.0
837,True,156,104,1.5,140,5521.75,65.5,62.52,0.0
837,True,208,104,2.0,208,3749.0,65.5,74.56,0.0
838,True,131,131,1.0,131,7839.0,83.75,51.02,0.0
838,True,197,131,1.5,197,6233.75,83.75,61.05,0.0
838,True,262,131,2.0,262,4869.0,83.75,69.58,0.0
839,True,128,128,1.0,128,7136.75,66.0,31.48,0.0
839,True,192,128,1.5,192,4393.75,66.0,57.81,0.0
839,True,256,128,2.0,216,3679.0,66.0,64.68,0.0
840,True,112,112,1.0,112,5954.0,74.0,22.48,0.0
840,True,168,112,1.5,168,4323.75,74.0,43.71,0.0
840,True,224,112,2.0,210,3926.25,74.0,48.88,0.0
841,True,116,116,1.0,116,3374.0,58.75,39.6,0.0
841,True,174,116,1.5,168,3162.25,58.75,43.39,0.0
841,True,232,116,2.0,200,3062.75,58.75,45.17,0.0
842,True,109,109,1.0,109,5755.75,73.0,18.21,0.0
842,True,164,109,1.5,164,4251.75,73.0,39.58,0.0
842,True,218,109,2.0,210,3863.0,73.0,45.11,0.0
843,True,101,101,1.0,101,2710.25,47.0,36.65,0.0
843,True,152,101,1.5,116,2548.75,47.0,40.43,0.0
843,True,202,101,2.0,202,2483.0,47.0,41.96,0.0
844,True,118,118,1.0,118,3638.25,63.75,33.63,0.0
844,True,177,118,1.5,168,3649.75,63.75,33.42,0.0
844,True,236,118,2.0,224,3308.5,63.75,39.65,0.0
845,True,125,125,1.0,125,4545.0,74.5,31.09,0.0
845,True,188,125,1.5,188,4464.5,74.5,32.32,0.0
845,True,250,125,2.0,225,3921.75,74.5,40.54,0.0
846,True,128,128,1.0,128,4909.25,78.75,46.29,0.0
846,True,192,128,1.5,192,4558.25,78.75,50.13,0.0
846,True,256,128,2.0,248,4199.0,78.75,54.06,0.0
847,True,106,106,1.0,106,3963.5,60.0,45.34,0.0
847,True,159,106,1.5,132,3360.75,60.0,53.66,0.0
847,True,212,106,2.0,212,3224.0,60.0,55.54,0.0
848,True,133,133,1.0,133,5594.5,87.25,44.46,0.0
848,True,200,133,1.5,200,5141.25,87.25,48.96,0.0
848,True,266,133,2.0,266,4489.75,87.25,55.43,0.0
849,True,130,130,1.0,130,4052.25,68.75,21.56,0.0
849,True,195,130,1.5,194,3132.0,68.75,39.38,0.0
849,True,260,130,2.0,249,3109.5,68.75,39.81,0.0
850,True,112,112,1.0,112,3947.5,62.0,20.06,0.0
850,True,168,112,1.5,168,3156.0,62.0,36.09,0.0
850,True,224,112,2.0,200,2754.5,62.0,44.22,0.0
851,True,100,100,1.0,100,4731.0,61.0,3.01,0.0
851,True,150,100,1.5,150,3347.0,61.0,31.39,0.0
851,True,200,100,2.0,192,2713.5,61.0,44.37,0.0
852,True,101,101,1.0,101,3681.0,74.0,14.49,0.0
852,True,152,101,1.5,152,3523.0,74.0,18.16,0.0
852,True,202,101,2.0,156,3485.0,74.0,19.04,0.0
853,True,98,98,1.0,98,1748.5,41.75,25.01,0.0
853,True,147,98,1.5,98,1759.75,41.75,24.53,0.0
853,True,196,98,2.0,152,1706.75,41.75,26.8,0.0
854,True,106,106,1.0,106,2444.0,54.5,26.11,0.0
854,True,159,106,1.5,152,2415.5,54.5,26.97,0.0
854,True,212,106,2.0,152,2394.75,54.5,27.6,0.0
855,True,96,96,1.0,96,6277.5,65.25,25.94,0.0
855,True,144,96,1.5,116,5801.0,65.25,31.57,0.0
855,True,192,96,2.0,192,5632.25,65.25,33.56,0.0
856,True,124,124,1.0,124,7990.25,70.5,15.4,0.0
856,True,186,124,1.5,186,7937.5,70.5,15.96,0.0
856,True,248,124,2.0,248,3561.25,70.5,62.29,0.0
857,True,122,122,1.0,122,5310.0,55.75,27.36,0.0
857,True,183,122,1.5,123,5386.75,55.75,26.31,0.0
857,True,244,122,2.0,244,2619.75,55.75,64.16,0.0
858,True,118,118,1.0,118,10655.5,80.5,29.66,0.0
858,True,177,118,1.5,177,3642.0,80.5,75.96,0.0
858,True,236,118,2.0,216,3504.75,80.5,76.87,0.0
859,True,143,143,1.0,143,5036.25,74.5,65.6,0.0
859,True,215,143,1.5,215,3204.75,74.5,78.11,0.0
859,True,286,143,2.0,272,2930.0,74.5,79.99,0.0
860,True,122,122,1.0,122,5377.5,62.5,61.63,0.0
860,True,183,122,1.5,183,2572.0,62.5,81.65,0.0
860,True,244,122,2.0,216,2556.5,62.5,81.76,0.0
861,True,163,163,1.0,163,5213.25,93.0,10.37,0.0
861,True,245,163,1.5,215,4289.75,93.0,26.25,0.0
861,True,326,163,2.0,309,4272.0,93.0,26.55,0.0
862,True,121,121,1.0,121,4215.0,85.75,9.38,0.0
862,True,182,121,1.5,176,3716.5,85.75,20.1,0.0
862,True,242,121,2.0,218,3720.75,85.75,20.01,0.0
863,True,112,112,1.0,112,2423.25,55.25,21.51,0.0
863,True,168,112,1.5,168,2178.5,55.25,29.44,0.0
863,True,224,112,2.0,199,2078.5,55.25,32.68,0.0
864,True,120,120,1.0,120,3970.25,75.5,45.09,0.0
864,True,180,120,1.5,120,3975.25,75.5,45.02,0.0
864,True,240,120,2.0,223,3889.5,75.5,46.21,0.0
865,True,111,111,1.0,111,4787.0,77.75,23.58,0.0
865,True,167,111,1.5,120,3883.5,77.75,38.0,0.0
865,True,222,111,2.0,220,3746.75,77.75,40.19,0.0
866,True,153,153,1.0,153,4768.25,68.75,35.37,0.0
866,True,230,153,1.5,230,3549.25,68.75,51.89,0.0
866,True,306,153,2.0,306,2736.75,68.75,62.91,0.0
867,True,130,130,1.0,130,6436.0,63.5,43.07,0.0
867,True,195,130,1.5,195,2887.0,63.5,74.46,0.0
867,True,260,130,2.0,232,2570.25,63.5,77.26,0.0
868,True,160,160,1.0,160,10931.0,96.5,36.35,0.0
868,True,240,160,1.5,232,4355.0,96.5,74.64,0.0
868,True,320,160,2.0,296,4301.25,96.5,74.96,0.0
869,True,114,114,1.0,114,14411.25,72.0,1.75,0.0
869,True,171,114,1.5,171,6062.75,72.0,58.67,0.0
869,True,228,114,2.0,228,3061.0,72.0,79.13,0.0
870,True,113,113,1.0,113,3396.75,73.25,50.12,0.0
870,True,170,113,1.5,136,3060.75,73.25,55.05,0.0
870,True,226,113,2.0,136,3059.25,73.25,55.08,0.0
871,True,126,126,1.0,126,3742.75,82.0,36.82,0.0
871,True,189,126,1.5,136,3546.75,82.0,40.12,0.0
871,True,252,126,2.0,136,3540.75,82.0,40.23,0.0
872,True,116,116,1.0,116,2194.75,53.25,52.08,0.0
872,True,174,116,1.5,136,2117.25,53.25,53.77,0.0
872,True,232,116,2.0,136,2125.0,53.25,53.61,0.0
873,True,152,152,1.0,152,7228.25,95.5,27.82,0.0
873,True,228,152,1.5,220,5588.0,95.5,44.2,0.0
873,True,304,152,2.0,304,5395.0,95.5,46.13,0.0
874,True,125,125,1.0,125,6088.5,79.25,27.89,0.0
874,True,188,125,1.5,188,4887.75,79.25,42.11,0.0
874,True,250,125,2.0,220,4593.75,79.25,45.59,0.0
875,True,132,132,1.0,132,7214.0,89.25,27.75,0.0
875,True,198,132,1.5,198,5460.5,89.25,45.31,0.0
875,True,264,132,2.0,220,5397.5,89.25,45.94,0.0
876,True,97,97,1.0,97,7359.5,65.0,16.51,0.0
876,True,146,97,1.5,128,4114.25,65.0,53.32,0.0
876,True,194,97,2.0,194,3910.75,65.0,55.63,0.0
877,True,111,111,1.0,111,4417.0,57.0,37.97,0.0
877,True,167,111,1.5,160,3567.25,57.0,49.91,0.0
877,True,222,111,2.0,204,3316.0,57.0,53.44,0.0
878,True,129,129,1.0,129,5555.75,80.75,42.09,0.0
878,True,194,129,1.5,194,4851.5,80.75,49.43,0.0
878,True,258,129,2.0,215,4815.25,80.75,49.81,0.0
879,True,99,99,1.0,99,3793.75,58.5,31.69,0.0
879,True,149,99,1.5,120,3486.75,58.5,37.22,0.0
879,True,198,99,2.0,172,3423.25,58.5,38.36,0.0
880,True,149,149,1.0,149,6063.5,72.25,15.69,0.0
880,True,224,149,1.5,212,4597.75,72.25,36.07,0.0
880,True,298,149,2.0,298,4397.75,72.25,38.85,0.0
881,True,153,153,1.0,153,8630.5,85.0,21.29,0.0
881,True,230,153,1.5,221,7087.5,85.0,35.36,0.0
881,True,306,153,2.0,306,6070.5,85.0,44.64,0.0
882,True,111,111,1.0,111,6337.0,58.5,25.32,0.0
882,True,167,111,1.5,120,5507.25,58.5,35.09,0.0
882,True,222,111,2.0,222,3477.0,58.5,59.02,0.0
883,True,119,119,1.0,119,9910.75,78.0,4.21,0.0
883,True,179,119,1.5,172,9176.25,78.0,11.31,0.0
883,True,238,119,2.0,232,4767.0,78.0,53.93,0.0
884,True,101,101,1.0,101,16641.0,97.5,2.65,0.0
884,True,152,101,1.5,124,11877.25,97.5,30.52,0.0
884,True,202,101,2.0,202,9247.0,97.5,45.91,0.0
885,True,121,121,1.0,121,7651.5,56.75,50.53,0.0
885,True,182,121,1.5,182,3341.0,56.75,78.4,0.0
885,True,242,121,2.0,224,2784.25,56.75,82.0,0.0
886,True,126,126,1.0,126,8073.75,69.5,47.01,0.0
886,True,189,126,1.5,189,4203.0,69.5,72.42,0.0
886,True,252,126,2.0,224,3485.75,69.5,77.12,0.0
