Instance,Location,IsCarbonAware,MaxMakeSpan,MinMakeSpan,SlackCoeff,Makespan,CarbonConsumption(g),EnergyConsumption(kWh),CarbonSavings(%),EnergySavings(%)
181,CA-ON,True,147,147,1.0,147,6402.5,76.75,13.16,0.0
182,CA-ON,True,102,102,1.0,102,6661.5,69.0,8.43,0.0
183,CA-ON,True,121,121,1.0,121,4687.75,55.5,12.82,0.0
184,CA-ON,True,99,99,1.0,99,7728.25,76.75,2.12,0.0
185,CA-ON,True,111,111,1.0,111,6054.75,53.25,2.0,0.0
186,CA-ON,True,89,89,1.0,89,4175.25,54.0,8.41,0.0
187,CA-ON,True,112,112,1.0,112,6299.25,84.75,9.5,0.0
188,CA-ON,True,123,123,1.0,123,6141.5,87.75,4.68,0.0
189,CA-ON,True,108,108,1.0,108,3811.5,56.0,6.59,0.0
190,CA-ON,True,128,128,1.0,128,3633.0,78.5,23.83,0.0
191,CA-ON,True,120,120,1.0,120,3271.5,57.5,19.07,0.0
192,CA-ON,True,122,122,1.0,122,8086.0,88.25,6.07,0.0
193,CA-ON,True,113,113,1.0,113,4632.0,61.25,6.78,0.0
194,CA-ON,True,111,111,1.0,111,5413.0,67.0,4.42,0.0
195,CA-ON,True,125,125,1.0,125,4730.0,67.75,13.73,0.0
196,CA-ON,True,113,113,1.0,113,4688.0,59.0,9.1,0.0
197,CA-ON,True,103,103,1.0,103,6357.5,73.0,7.44,0.0
198,CA-ON,True,98,98,1.0,98,4980.5,71.75,10.12,0.0
199,CA-ON,True,124,124,1.0,124,3837.5,54.5,19.41,0.0
200,CA-ON,True,150,150,1.0,150,5347.5,81.25,13.06,0.0
201,CA-ON,True,114,114,1.0,114,4336.5,58.5,8.28,0.0
202,CA-ON,True,105,105,1.0,105,5584.0,66.5,2.55,0.0
203,CA-ON,True,109,109,1.0,109,6412.0,82.25,3.75,0.0
204,CA-ON,True,108,108,1.0,108,2999.5,53.5,12.02,0.0
205,CA-ON,True,99,99,1.0,99,3561.5,85.25,18.43,0.0
206,CA-ON,True,107,107,1.0,107,3472.0,76.25,26.66,0.0
207,CA-ON,True,130,130,1.0,130,3327.5,82.0,17.0,0.0
208,CA-ON,True,110,110,1.0,110,3066.75,65.25,10.76,0.0
209,CA-ON,True,117,117,1.0,117,3275.0,71.75,9.89,0.0
210,CA-ON,True,185,185,1.0,185,3855.5,82.5,32.98,0.0
211,CA-ON,True,113,113,1.0,113,4552.75,76.75,10.13,0.0
212,CA-ON,True,100,100,1.0,100,2595.0,45.0,20.76,0.0
213,CA-ON,True,123,123,1.0,123,3439.5,77.5,19.99,0.0
214,CA-ON,True,114,114,1.0,114,3417.25,66.75,17.45,0.0
215,CA-ON,True,120,120,1.0,120,4051.25,84.0,14.05,0.0
216,CA-ON,True,110,110,1.0,110,5338.5,79.0,8.79,0.0
217,CA-ON,True,113,113,1.0,113,5667.0,84.0,4.25,0.0
218,CA-ON,True,101,101,1.0,101,3174.5,57.75,11.35,0.0
219,CA-ON,True,103,103,1.0,103,8783.25,93.0,3.46,0.0
220,CA-ON,True,150,150,1.0,150,4868.0,74.75,27.13,0.0
221,CA-ON,True,123,123,1.0,123,4568.25,61.25,17.87,0.0
222,CA-ON,True,110,110,1.0,110,6158.25,80.0,8.45,0.0
223,CA-ON,True,117,117,1.0,117,5312.25,61.25,4.49,0.0
224,CA-ON,True,130,130,1.0,130,5297.75,65.5,11.21,0.0
225,CA-ON,True,126,126,1.0,126,2262.0,76.75,29.6,0.0
226,CA-ON,True,116,116,1.0,116,2377.0,74.0,33.86,0.0
227,CA-ON,True,107,107,1.0,107,2677.5,75.75,14.27,0.0
228,CA-ON,True,136,136,1.0,136,4563.0,90.0,19.89,0.0
229,CA-ON,True,128,128,1.0,128,3666.75,73.25,14.26,0.0
230,CA-ON,True,106,106,1.0,106,3425.0,70.0,13.55,0.0
231,CA-ON,True,107,107,1.0,107,6841.5,68.5,6.31,0.0
232,CA-ON,True,130,130,1.0,130,6632.0,67.0,11.0,0.0
233,CA-ON,True,117,117,1.0,117,6160.75,57.75,4.84,0.0
234,CA-ON,True,95,95,1.0,95,6198.5,64.75,5.2,0.0
235,CA-ON,True,129,129,1.0,129,4927.25,55.5,11.04,0.0
236,CA-ON,True,100,100,1.0,100,5488.25,59.0,6.56,0.0
237,CA-ON,True,115,115,1.0,115,6523.75,75.75,4.94,0.0
238,CA-ON,True,123,123,1.0,123,5922.25,71.0,6.28,0.0
239,CA-ON,True,100,100,1.0,100,5719.25,67.5,4.58,0.0
240,CA-ON,True,120,120,1.0,120,9047.0,69.25,3.15,0.0
241,CA-ON,True,112,112,1.0,112,9483.0,73.0,3.11,0.0
242,CA-ON,True,155,155,1.0,155,9921.0,80.75,5.54,0.0
243,CA-ON,True,128,128,1.0,128,10810.0,82.0,2.46,0.0
244,CA-ON,True,104,104,1.0,104,8840.75,65.5,2.76,0.0
245,CA-ON,True,102,102,1.0,102,8900.0,65.25,1.31,0.0
246,CA-ON,True,121,121,1.0,121,6773.5,67.75,8.74,0.0
247,CA-ON,True,83,83,1.0,83,6984.5,67.75,4.57,0.0
248,CA-ON,True,114,114,1.0,114,6050.25,61.25,12.76,0.0
249,CA-ON,True,131,131,1.0,131,6146.75,74.25,11.6,0.0
250,CA-ON,True,116,116,1.0,116,7844.0,81.75,8.07,0.0
251,CA-ON,True,113,113,1.0,113,5469.5,57.75,9.96,0.0
252,CA-ON,True,155,155,1.0,155,2985.25,65.0,29.7,0.0
253,CA-ON,True,104,104,1.0,104,4841.5,72.75,1.23,0.0
254,CA-ON,True,116,116,1.0,116,3635.0,64.0,11.29,0.0
255,CA-ON,True,108,108,1.0,108,3697.5,66.5,2.83,0.0
256,CA-ON,True,114,114,1.0,114,4534.0,66.0,3.24,0.0
257,CA-ON,True,107,107,1.0,107,4657.25,63.25,1.39,0.0
258,CA-ON,True,104,104,1.0,104,4826.5,58.0,6.19,0.0
259,CA-ON,True,117,117,1.0,117,5010.5,55.75,3.07,0.0
260,CA-ON,True,123,123,1.0,123,6493.25,72.0,3.0,0.0
261,CA-ON,True,142,142,1.0,142,6738.75,85.5,11.93,0.0
262,CA-ON,True,123,123,1.0,123,6430.75,79.75,9.12,0.0
263,CA-ON,True,135,135,1.0,135,3859.5,50.5,12.61,0.0
264,CA-ON,True,106,106,1.0,106,7262.25,79.25,0.28,0.0
265,CA-ON,True,123,123,1.0,123,5072.25,54.0,3.89,0.0
266,CA-ON,True,113,113,1.0,113,4560.75,52.0,8.21,0.0
267,CA-ON,True,101,101,1.0,101,6697.75,61.0,1.38,0.0
268,CA-ON,True,138,138,1.0,138,6592.75,63.25,6.94,0.0
269,CA-ON,True,137,137,1.0,137,8284.75,78.75,4.58,0.0
270,CA-ON,True,151,151,1.0,151,9438.0,88.0,4.8,0.0
271,CA-ON,True,127,127,1.0,127,7518.0,69.75,4.63,0.0
272,CA-ON,True,124,124,1.0,124,8953.5,84.5,5.74,0.0
273,CA-ON,True,117,117,1.0,117,8125.75,70.0,3.68,0.0
274,CA-ON,True,106,106,1.0,106,8467.5,69.0,2.77,0.0
275,CA-ON,True,123,123,1.0,123,8075.0,75.0,9.5,0.0
276,CA-ON,True,100,100,1.0,100,4713.75,61.25,8.97,0.0
277,CA-ON,True,100,100,1.0,100,5068.5,59.75,1.39,0.0
278,CA-ON,True,119,119,1.0,119,5764.0,77.25,8.42,0.0
279,CA-ON,True,131,131,1.0,131,6679.25,70.5,5.01,0.0
280,CA-ON,True,150,150,1.0,150,6935.75,75.0,5.38,0.0
281,CA-ON,True,84,84,1.0,84,4436.25,49.5,9.38,0.0
282,CA-ON,True,111,111,1.0,111,7619.0,68.75,4.52,0.0
283,CA-ON,True,132,132,1.0,132,5737.25,58.75,10.11,0.0
284,CA-ON,True,145,145,1.0,145,8149.0,82.75,7.4,0.0
285,CA-ON,True,116,116,1.0,116,4008.0,59.75,8.34,0.0
286,CA-ON,True,115,115,1.0,115,6047.75,84.25,2.32,0.0
287,CA-ON,True,122,122,1.0,122,3389.5,54.5,21.85,0.0
288,CA-ON,True,112,112,1.0,112,4285.0,71.5,7.99,0.0
289,CA-ON,True,103,103,1.0,103,4278.75,71.25,3.76,0.0
290,CA-ON,True,116,116,1.0,116,4418.0,70.5,5.43,0.0
291,CA-ON,True,128,128,1.0,128,1494.0,48.25,39.24,0.0
292,CA-ON,True,87,87,1.0,87,3181.75,58.5,6.8,0.0
293,CA-ON,True,135,135,1.0,135,2176.25,64.0,27.72,0.0
294,CA-ON,True,108,108,1.0,108,3935.5,60.25,5.94,0.0
295,CA-ON,True,109,109,1.0,109,3797.25,64.0,12.61,0.0
296,CA-ON,True,105,105,1.0,105,5509.25,75.0,2.36,0.0
297,CA-ON,True,111,111,1.0,111,2858.0,65.5,16.58,0.0
298,CA-ON,True,135,135,1.0,135,2209.0,63.5,23.56,0.0
299,CA-ON,True,106,106,1.0,106,3188.75,69.0,8.53,0.0
300,CA-ON,True,119,119,1.0,119,4523.0,65.25,9.94,0.0
301,CA-ON,True,110,110,1.0,110,3988.0,64.25,12.12,0.0
302,CA-ON,True,128,128,1.0,128,3405.25,63.5,20.79,0.0
303,CA-ON,True,147,147,1.0,147,4714.5,90.75,19.07,0.0
304,CA-ON,True,104,104,1.0,104,4851.5,69.5,6.37,0.0
305,CA-ON,True,104,104,1.0,104,4497.5,65.25,9.89,0.0
306,CA-ON,True,142,142,1.0,142,1571.5,83.5,27.14,0.0
307,CA-ON,True,125,125,1.0,125,1515.0,73.75,29.88,0.0
308,CA-ON,True,106,106,1.0,106,989.25,46.5,28.61,0.0
309,CA-ON,True,155,155,1.0,155,1779.25,83.5,26.9,0.0
310,CA-ON,True,123,123,1.0,123,2277.75,79.5,20.61,0.0
311,CA-ON,True,129,129,1.0,129,1691.25,72.75,30.54,0.0
312,CA-ON,True,133,133,1.0,133,2703.75,70.25,24.32,0.0
313,CA-ON,True,105,105,1.0,105,2525.75,64.25,8.15,0.0
314,CA-ON,True,137,137,1.0,137,5624.0,104.25,4.56,0.0
315,CA-ON,True,132,132,1.0,132,6161.25,70.75,3.61,0.0
316,CA-ON,True,112,112,1.0,112,4575.0,52.25,4.64,0.0
317,CA-ON,True,135,135,1.0,135,6932.25,83.5,8.86,0.0
318,CA-ON,True,113,113,1.0,113,4994.75,59.5,11.58,0.0
319,CA-ON,True,104,104,1.0,104,5483.0,60.25,4.22,0.0
320,CA-ON,True,120,120,1.0,120,5346.75,70.0,16.81,0.0
321,CA-ON,True,123,123,1.0,123,3202.75,65.5,19.67,0.0
322,CA-ON,True,102,102,1.0,102,3235.5,60.75,12.23,0.0
323,CA-ON,True,191,191,1.0,191,4445.75,75.75,14.5,0.0
324,CA-ON,True,120,120,1.0,120,5456.75,63.75,8.21,0.0
325,CA-ON,True,109,109,1.0,109,5713.5,60.5,4.5,0.0
326,CA-ON,True,110,110,1.0,110,7554.75,72.25,4.78,0.0
327,CA-ON,True,130,130,1.0,130,5913.25,77.75,16.58,0.0
328,CA-ON,True,115,115,1.0,115,6360.25,71.75,5.18,0.0
329,CA-ON,True,123,123,1.0,123,4908.75,62.25,14.24,0.0
330,CA-ON,True,109,109,1.0,109,3176.0,66.75,16.79,0.0
331,CA-ON,True,174,174,1.0,174,3585.5,87.25,19.22,0.0
332,CA-ON,True,120,120,1.0,120,3319.5,63.0,13.49,0.0
333,CA-ON,True,138,138,1.0,138,3575.25,82.5,12.81,0.0
334,CA-ON,True,101,101,1.0,101,2826.5,67.75,15.61,0.0
335,CA-ON,True,102,102,1.0,102,3488.25,73.0,9.69,0.0
336,CA-ON,True,102,102,1.0,102,3630.25,65.25,17.99,0.0
337,CA-ON,True,118,118,1.0,118,3921.5,74.25,15.47,0.0
338,CA-ON,True,129,129,1.0,129,3472.75,78.5,27.69,0.0
339,CA-ON,True,102,102,1.0,102,2617.25,76.0,10.34,0.0
340,CA-ON,True,120,120,1.0,120,2627.5,65.75,3.3,0.0
341,CA-ON,True,114,114,1.0,114,2824.5,71.0,8.72,0.0
342,CA-ON,True,164,164,1.0,164,7476.5,83.5,2.56,0.0
343,CA-ON,True,138,138,1.0,138,5917.0,66.75,6.89,0.0
344,CA-ON,True,108,108,1.0,108,4580.75,57.0,4.64,0.0
345,CA-ON,True,120,120,1.0,120,6774.0,57.0,6.08,0.0
346,CA-ON,True,117,117,1.0,117,7296.5,61.75,5.38,0.0
347,CA-ON,True,115,115,1.0,115,6618.5,56.25,6.3,0.0
348,CA-ON,True,112,112,1.0,112,3059.75,47.75,17.59,0.0
349,CA-ON,True,98,98,1.0,98,3516.0,46.0,11.37,0.0
350,CA-ON,True,111,111,1.0,111,4131.25,60.5,20.0,0.0
351,CA-ON,True,126,126,1.0,126,2086.25,73.5,8.14,0.0
352,CA-ON,True,122,122,1.0,122,1783.5,64.25,13.08,0.0
353,CA-ON,True,141,141,1.0,141,1408.0,65.25,24.89,0.0
354,CA-ON,True,100,100,1.0,100,4211.5,73.25,12.21,0.0
355,CA-ON,True,136,136,1.0,136,3458.75,67.5,21.36,0.0
356,CA-ON,True,113,113,1.0,113,2737.25,54.5,6.4,0.0
357,CA-ON,True,107,107,1.0,107,6775.25,72.25,5.49,0.0
358,CA-ON,True,117,117,1.0,117,8437.25,80.5,3.96,0.0
359,CA-ON,True,124,124,1.0,124,6072.75,65.0,8.57,0.0
360,CA-ON,True,109,109,1.0,109,11207.25,83.75,2.75,0.0
361,CA-ON,True,113,113,1.0,113,10918.5,73.25,0.42,0.0
362,CA-ON,True,127,127,1.0,127,8456.25,65.25,6.17,0.0
363,CA-ON,True,96,96,1.0,96,8182.5,74.75,3.88,0.0
364,CA-ON,True,121,121,1.0,121,8972.25,85.75,3.31,0.0
365,CA-ON,True,136,136,1.0,136,6920.25,71.25,10.96,0.0
366,CA-ON,True,99,99,1.0,99,8732.0,70.0,4.89,0.0
367,CA-ON,True,106,106,1.0,106,10871.0,78.5,1.27,0.0
368,CA-ON,True,101,101,1.0,101,9046.0,68.75,3.73,0.0
369,CA-ON,True,112,112,1.0,112,8826.75,73.75,6.52,0.0
370,CA-ON,True,123,123,1.0,123,8852.75,73.5,5.63,0.0
371,CA-ON,True,133,133,1.0,133,8214.25,76.25,8.23,0.0
372,CA-ON,True,83,83,1.0,83,7274.25,72.25,3.14,0.0
373,CA-ON,True,182,182,1.0,182,6459.5,80.5,23.28,0.0
374,CA-ON,True,105,105,1.0,105,7157.5,70.5,5.78,0.0
375,CA-ON,True,114,114,1.0,114,6142.5,59.75,6.44,0.0
376,CA-ON,True,110,110,1.0,110,6071.25,64.0,9.28,0.0
377,CA-ON,True,111,111,1.0,111,8095.75,71.5,4.16,0.0
378,CA-ON,True,115,115,1.0,115,7825.0,63.0,4.11,0.0
379,CA-ON,True,124,124,1.0,124,10282.0,85.25,4.48,0.0
380,CA-ON,True,145,145,1.0,145,8275.25,73.75,10.78,0.0
381,CA-ON,True,93,93,1.0,93,5931.5,47.5,3.62,0.0
382,CA-ON,True,109,109,1.0,109,8067.0,70.0,5.38,0.0
383,CA-ON,True,153,153,1.0,153,6571.25,72.75,20.23,0.0
384,CA-ON,True,163,163,1.0,163,6741.0,70.5,3.35,0.0
385,CA-ON,True,112,112,1.0,112,5469.25,56.25,2.5,0.0
386,CA-ON,True,118,118,1.0,118,4751.75,50.75,6.83,0.0
387,CA-ON,True,126,126,1.0,126,8103.25,75.25,9.71,0.0
388,CA-ON,True,123,123,1.0,123,6852.25,66.5,9.19,0.0
389,CA-ON,True,104,104,1.0,104,8052.75,69.5,3.02,0.0
390,CA-ON,True,130,130,1.0,130,4264.0,61.75,29.91,0.0
391,CA-ON,True,114,114,1.0,114,5585.25,60.0,8.21,0.0
392,CA-ON,True,145,145,1.0,145,5314.75,87.5,33.79,0.0
393,CA-ON,True,122,122,1.0,122,2226.5,63.5,10.2,0.0
394,CA-ON,True,130,130,1.0,130,2144.0,78.0,27.81,0.0
395,CA-ON,True,99,99,1.0,99,2549.75,72.75,13.66,0.0
396,CA-ON,True,105,105,1.0,105,3237.0,73.5,8.1,0.0
397,CA-ON,True,99,99,1.0,99,3669.5,87.75,7.7,0.0
398,CA-ON,True,111,111,1.0,111,2662.5,72.0,18.89,0.0
399,CA-ON,True,105,105,1.0,105,4432.25,62.75,1.69,0.0
400,CA-ON,True,82,82,1.0,82,2509.75,57.25,9.53,0.0
401,CA-ON,True,129,129,1.0,129,6157.5,93.0,0.13,0.0
402,CA-ON,True,113,113,1.0,113,7246.25,76.0,7.37,0.0
403,CA-ON,True,119,119,1.0,119,5860.5,70.0,10.23,0.0
404,CA-ON,True,103,103,1.0,103,6723.5,68.5,4.85,0.0
405,CA-ON,True,137,137,1.0,137,7540.5,93.25,7.11,0.0
406,CA-ON,True,128,128,1.0,128,5168.0,64.5,8.36,0.0
407,CA-ON,True,81,81,1.0,81,5372.75,66.75,3.5,0.0
408,CA-ON,True,115,115,1.0,115,4881.25,51.25,9.11,0.0
409,CA-ON,True,131,131,1.0,131,6340.75,75.5,15.51,0.0
410,CA-ON,True,122,122,1.0,122,5579.25,59.5,10.92,0.0
411,CA-ON,True,131,131,1.0,131,6831.75,87.5,13.16,0.0
412,CA-ON,True,85,85,1.0,85,5077.75,55.5,4.86,0.0
413,CA-ON,True,133,133,1.0,133,4063.0,58.5,25.62,0.0
414,CA-ON,True,105,105,1.0,105,4611.0,56.25,13.85,0.0
415,CA-ON,True,118,118,1.0,118,5469.0,69.25,10.67,0.0
416,CA-ON,True,118,118,1.0,118,5492.25,66.5,7.44,0.0
417,CA-ON,True,126,126,1.0,126,7579.75,105.0,10.74,0.0
418,CA-ON,True,126,126,1.0,126,5015.0,69.0,7.6,0.0
419,CA-ON,True,117,117,1.0,117,4361.0,64.75,17.31,0.0
420,CA-ON,True,107,107,1.0,107,4907.75,56.5,6.46,0.0
421,CA-ON,True,112,112,1.0,112,4534.0,55.5,8.27,0.0
422,CA-ON,True,98,98,1.0,98,6424.5,72.75,6.49,0.0
423,CA-ON,True,160,160,1.0,160,4835.25,74.75,31.7,0.0
424,CA-ON,True,112,112,1.0,112,7792.0,74.25,6.35,0.0
425,CA-ON,True,105,105,1.0,105,6742.0,60.25,3.59,0.0
426,CA-ON,True,89,89,1.0,89,4013.0,66.5,12.86,0.0
427,CA-ON,True,122,122,1.0,122,6368.75,89.25,6.81,0.0
428,CA-ON,True,103,103,1.0,103,5320.75,78.0,6.75,0.0
429,CA-ON,True,111,111,1.0,111,4520.0,57.0,7.22,0.0
430,CA-ON,True,78,78,1.0,78,4658.75,61.5,4.17,0.0
431,CA-ON,True,108,108,1.0,108,6538.75,74.0,0.78,0.0
432,CA-ON,True,113,113,1.0,113,4492.25,60.25,13.28,0.0
433,CA-ON,True,118,118,1.0,118,5536.25,66.75,11.41,0.0
434,CA-ON,True,129,129,1.0,129,6024.25,87.25,14.95,0.0
435,CA-ON,True,93,93,1.0,93,3551.0,77.75,14.19,0.0
436,CA-ON,True,138,138,1.0,138,3119.0,89.5,25.24,0.0
437,CA-ON,True,135,135,1.0,135,2115.0,67.25,36.97,0.0
438,CA-ON,True,109,109,1.0,109,1777.25,61.5,15.24,0.0
439,CA-ON,True,126,126,1.0,126,1743.75,76.75,27.13,0.0
440,CA-ON,True,112,112,1.0,112,2620.5,89.75,12.12,0.0
441,CA-ON,True,99,99,1.0,99,2274.0,68.5,10.26,0.0
442,CA-ON,True,136,136,1.0,136,2161.75,77.5,20.45,0.0
443,CA-ON,True,117,117,1.0,117,2568.25,74.0,13.26,0.0
444,CA-ON,True,165,165,1.0,165,2818.75,69.5,22.74,0.0
445,CA-ON,True,112,112,1.0,112,3663.0,67.5,10.95,0.0
446,CA-ON,True,108,108,1.0,108,3937.5,68.25,6.06,0.0
447,CA-ON,True,125,125,1.0,125,3384.0,86.75,17.16,0.0
448,CA-ON,True,111,111,1.0,111,2949.25,59.25,9.62,0.0
449,CA-ON,True,132,132,1.0,132,2111.5,67.25,31.92,0.0
450,CA-ON,True,123,123,1.0,123,2829.25,63.25,15.05,0.0
451,CA-ON,True,100,100,1.0,100,2132.5,52.0,9.44,0.0
452,CA-ON,True,70,70,1.0,70,1936.0,62.5,8.88,0.0
453,CA-ON,True,116,116,1.0,116,3119.25,59.5,8.61,0.0
454,CA-ON,True,105,105,1.0,105,2884.0,62.25,12.39,0.0
455,CA-ON,True,139,139,1.0,139,2777.0,76.5,31.21,0.0
456,CA-ON,True,101,101,1.0,101,2086.0,58.75,29.19,0.0
457,CA-ON,True,104,104,1.0,104,2914.0,66.25,14.23,0.0
458,CA-ON,True,104,104,1.0,104,1954.5,61.5,22.34,0.0
459,CA-ON,True,109,109,1.0,109,5839.5,67.0,4.31,0.0
460,CA-ON,True,97,97,1.0,97,4703.75,72.25,7.34,0.0
461,CA-ON,True,117,117,1.0,117,3946.0,68.0,17.08,0.0
462,CA-ON,True,103,103,1.0,103,8390.5,69.25,1.01,0.0
463,CA-ON,True,122,122,1.0,122,6085.25,55.5,6.04,0.0
464,CA-ON,True,99,99,1.0,99,5690.0,47.5,2.3,0.0
465,CA-ON,True,120,120,1.0,120,6004.0,59.75,14.03,0.0
466,CA-ON,True,101,101,1.0,101,6789.75,59.0,6.18,0.0
467,CA-ON,True,126,126,1.0,126,10339.25,89.5,6.99,0.0
468,CA-ON,True,133,133,1.0,133,6563.75,76.5,8.64,0.0
469,CA-ON,True,108,108,1.0,108,6492.25,68.75,4.98,0.0
470,CA-ON,True,107,107,1.0,107,6286.0,63.5,5.68,0.0
471,CA-ON,True,129,129,1.0,129,5058.75,74.25,17.44,0.0
472,CA-ON,True,119,119,1.0,119,5747.5,73.75,11.18,0.0
473,CA-ON,True,118,118,1.0,118,6490.75,80.5,8.69,0.0
474,CA-ON,True,111,111,1.0,111,2505.75,53.75,9.1,0.0
475,CA-ON,True,111,111,1.0,111,2671.0,54.25,6.89,0.0
476,CA-ON,True,146,146,1.0,146,2133.0,74.75,34.27,0.0
477,CA-ON,True,110,110,1.0,110,2285.25,73.5,19.73,0.0
478,CA-ON,True,149,149,1.0,149,2215.25,80.0,32.76,0.0
479,CA-ON,True,103,103,1.0,103,3226.25,76.0,5.73,0.0
480,CA-ON,True,143,143,1.0,143,1433.0,71.75,21.16,0.0
481,CA-ON,True,115,115,1.0,115,1941.25,82.25,10.41,0.0
482,CA-ON,True,104,104,1.0,104,1494.5,64.75,24.12,0.0
483,CA-ON,True,125,125,1.0,125,4315.25,74.75,12.27,0.0
484,CA-ON,True,102,102,1.0,102,3071.25,58.5,4.05,0.0
485,CA-ON,True,104,104,1.0,104,4402.0,72.0,2.62,0.0
486,CA-ON,True,123,123,1.0,123,4174.25,65.5,15.51,0.0
487,CA-ON,True,111,111,1.0,111,5498.5,79.5,9.95,0.0
488,CA-ON,True,116,116,1.0,116,4711.75,66.25,8.26,0.0
489,CA-ON,True,124,124,1.0,124,3244.5,53.5,21.55,0.0
490,CA-ON,True,129,129,1.0,129,3587.25,60.5,17.54,0.0
491,CA-ON,True,120,120,1.0,120,4134.0,70.25,19.49,0.0
492,CA-ON,True,115,115,1.0,115,4135.5,64.0,9.18,0.0
493,CA-ON,True,111,111,1.0,111,4202.0,59.5,7.11,0.0
494,CA-ON,True,104,104,1.0,104,4629.0,66.75,6.44,0.0
495,CA-ON,True,106,106,1.0,106,5743.75,71.25,10.21,0.0
496,CA-ON,True,112,112,1.0,112,5668.75,72.0,10.3,0.0
497,CA-ON,True,111,111,1.0,111,7016.0,88.75,10.72,0.0
498,CA-ON,True,119,119,1.0,119,2856.25,73.25,24.7,0.0
499,CA-ON,True,109,109,1.0,109,2504.25,59.75,21.29,0.0
500,CA-ON,True,120,120,1.0,120,2985.75,69.5,22.2,0.0
501,CA-ON,True,112,112,1.0,112,2978.0,78.25,14.12,0.0
502,CA-ON,True,124,124,1.0,124,2638.0,82.0,30.61,0.0
503,CA-ON,True,143,143,1.0,143,2189.25,71.0,32.62,0.0
504,CA-ON,True,123,123,1.0,123,3558.0,60.25,12.76,0.0
505,CA-ON,True,98,98,1.0,98,4171.75,47.25,3.45,0.0
506,CA-ON,True,113,113,1.0,113,6215.5,73.5,4.7,0.0
507,CA-ON,True,101,101,1.0,101,5655.0,52.75,7.7,0.0
508,CA-ON,True,132,132,1.0,132,5993.75,64.25,14.45,0.0
509,CA-ON,True,117,117,1.0,117,6158.0,60.25,5.28,0.0
510,CA-ON,True,110,110,1.0,110,9489.25,78.25,4.92,0.0
511,CA-ON,True,109,109,1.0,109,7714.5,69.5,9.73,0.0
512,CA-ON,True,104,104,1.0,104,6731.0,58.25,3.94,0.0
513,CA-ON,True,131,131,1.0,131,6361.5,57.75,6.84,0.0
514,CA-ON,True,106,106,1.0,106,7355.75,61.0,4.95,0.0
515,CA-ON,True,112,112,1.0,112,6652.5,56.5,5.94,0.0
516,CA-ON,True,126,126,1.0,126,6753.0,63.25,10.48,0.0
517,CA-ON,True,127,127,1.0,127,7609.75,70.0,6.24,0.0
518,CA-ON,True,133,133,1.0,133,7865.5,73.75,9.63,0.0
519,CA-ON,True,117,117,1.0,117,5825.5,69.25,8.01,0.0
520,CA-ON,True,122,122,1.0,122,6246.75,76.75,5.02,0.0
521,CA-ON,True,115,115,1.0,115,4946.75,59.0,14.86,0.0
522,CA-ON,True,124,124,1.0,124,2644.0,59.5,15.47,0.0
523,CA-ON,True,120,120,1.0,120,3162.25,68.5,8.8,0.0
524,CA-ON,True,104,104,1.0,104,3377.5,61.5,1.46,0.0
525,CA-ON,True,127,127,1.0,127,6149.25,97.0,21.86,0.0
526,CA-ON,True,98,98,1.0,98,5186.25,63.0,11.64,0.0
527,CA-ON,True,92,92,1.0,92,4925.75,56.25,3.87,0.0
528,CA-ON,True,135,135,1.0,135,1913.75,62.0,45.32,0.0
529,CA-ON,True,112,112,1.0,112,4844.5,80.25,7.87,0.0
530,CA-ON,True,107,107,1.0,107,2996.75,55.25,15.58,0.0
531,CA-ON,True,133,133,1.0,133,3643.5,56.5,22.89,0.0
532,CA-ON,True,102,102,1.0,102,5902.5,69.5,6.1,0.0
533,CA-ON,True,120,120,1.0,120,3391.75,52.5,22.39,0.0
534,CA-ON,True,104,104,1.0,104,2709.75,55.0,7.96,0.0
535,CA-ON,True,104,104,1.0,104,3246.75,61.0,9.25,0.0
536,CA-ON,True,132,132,1.0,132,1585.0,45.25,43.66,0.0
537,CA-ON,True,127,127,1.0,127,2228.0,73.5,22.64,0.0
538,CA-ON,True,122,122,1.0,122,1581.5,56.5,21.67,0.0
539,CA-ON,True,114,114,1.0,114,2763.5,80.25,16.45,0.0
540,CA-ON,True,119,119,1.0,119,2974.5,81.25,5.41,0.0
541,CA-ON,True,124,124,1.0,124,2554.75,79.0,8.13,0.0
542,CA-ON,True,147,147,1.0,147,2118.25,86.75,21.84,0.0
543,CA-ON,True,109,109,1.0,109,1680.25,54.0,12.03,0.0
544,CA-ON,True,117,117,1.0,117,1406.0,59.25,22.75,0.0
545,CA-ON,True,103,103,1.0,103,1624.25,71.25,28.99,0.0
546,CA-ON,True,107,107,1.0,107,2647.75,65.75,22.07,0.0
547,CA-ON,True,122,122,1.0,122,3704.25,58.0,5.87,0.0
548,CA-ON,True,114,114,1.0,114,2453.75,47.25,17.76,0.0
549,CA-ON,True,142,142,1.0,142,2373.0,80.0,50.01,0.0
550,CA-ON,True,144,144,1.0,144,2556.25,68.0,31.07,0.0
551,CA-ON,True,109,109,1.0,109,3221.5,58.75,8.96,0.0
552,CA-ON,True,106,106,1.0,106,2557.0,40.25,12.27,0.0
553,CA-ON,True,118,118,1.0,118,4197.5,71.75,19.54,0.0
554,CA-ON,True,129,129,1.0,129,4086.25,62.0,15.39,0.0
555,CA-ON,True,130,130,1.0,130,5574.25,56.5,9.47,0.0
