Instance,IsCarbonAware,MaxMakeSpan,MinMakeSpan,SlackCoeff,Makespan,CarbonConsumption(g),EnergyConsumption(kWh),CarbonSavings(%),EnergySavings(%)
86,True,129,107,1.2,129,28091.75,299.5,64.76,2.12
86,True,161,107,1.5,161,20786.5,305.0,73.92,0.33
86,True,214,107,2.0,214,16447.5,312.0,79.37,-1.96
87,True,96,96,1.0,96,12723.75,228.75,29.01,2.66
87,True,116,96,1.2,116,11670.0,226.25,34.89,3.72
87,True,144,96,1.5,136,11594.5,236.5,35.31,-0.64
87,True,192,96,2.0,192,11676.25,242.0,34.85,-2.98
88,True,109,109,1.0,109,15202.0,284.5,29.27,2.82
88,True,131,109,1.2,131,14404.0,287.25,32.99,1.88
88,True,164,109,1.5,162,14295.25,280.75,33.49,4.1
88,True,218,109,2.0,218,14881.25,288.0,30.77,1.62
89,True,114,114,1.0,114,14578.0,289.25,15.44,-3.77
89,True,137,114,1.2,136,13762.25,279.25,20.17,-0.18
89,True,171,114,1.5,136,14380.5,278.5,16.59,0.09
89,True,228,114,2.0,140,14859.25,285.5,13.81,-2.42
90,True,100,100,1.0,100,27077.25,245.5,18.67,2.96
90,True,120,100,1.2,120,16608.25,245.25,50.12,3.06
90,True,150,100,1.5,148,16692.25,254.75,49.86,-0.69
90,True,200,100,2.0,132,21118.5,252.5,36.57,0.2
91,True,109,109,1.0,109,31371.0,259.0,12.15,2.36
91,True,131,109,1.2,131,18310.5,260.0,48.72,1.98
91,True,164,109,1.5,164,21886.0,252.5,38.71,4.81
91,True,218,109,2.0,218,23657.5,264.0,33.75,0.47
92,True,124,124,1.0,124,21943.5,259.25,39.19,-0.97
92,True,149,124,1.2,149,19693.5,260.0,45.43,-1.27
92,True,186,124,1.5,176,21374.25,258.5,40.77,-0.68
92,True,248,124,2.0,133,29036.5,268.75,19.54,-4.67
93,True,117,117,1.0,117,36207.0,320.5,29.98,1.0
93,True,141,117,1.2,141,35308.25,314.25,31.72,2.93
93,True,176,117,1.5,172,37873.75,317.75,26.75,1.85
93,True,234,117,2.0,234,44002.0,317.5,14.9,1.93
94,True,108,108,1.0,108,42734.5,298.5,17.33,1.16
94,True,130,108,1.2,130,30869.0,296.25,40.28,1.9
94,True,162,108,1.5,161,34391.75,294.5,33.47,2.48
94,True,216,108,2.0,216,39355.0,290.25,23.86,3.89
95,True,95,95,1.0,95,31714.5,252.75,19.98,-0.7
95,True,114,95,1.2,114,25011.75,253.5,36.89,-1.0
95,True,143,95,1.5,142,24945.0,256.5,37.06,-2.19
95,True,190,95,2.0,190,33608.25,247.0,15.2,1.59
96,True,100,100,1.0,100,64408.25,305.0,14.47,-0.66
96,True,120,100,1.2,120,42198.0,303.25,43.96,-0.08
96,True,150,100,1.5,150,45261.5,295.5,39.89,2.48
96,True,200,100,2.0,200,52176.25,317.0,30.71,-4.62
97,True,91,91,1.0,91,80932.75,282.25,8.34,5.29
97,True,110,91,1.2,110,55432.75,287.75,37.22,3.44
97,True,137,91,1.5,137,44687.0,280.5,49.39,5.87
97,True,182,91,2.0,182,55915.75,287.75,36.67,3.44
98,True,82,82,1.0,82,75815.75,281.75,10.94,1.66
98,True,99,82,1.2,99,57546.25,281.0,32.4,1.92
98,True,123,82,1.5,123,38907.25,280.5,54.3,2.09
98,True,164,82,2.0,138,41910.25,284.75,50.77,0.61
99,True,98,98,1.0,98,44958.75,230.25,38.14,0.0
99,True,118,98,1.2,118,19885.0,230.0,72.64,0.11
99,True,147,98,1.5,136,22223.0,235.75,69.42,-2.39
99,True,196,98,2.0,196,17749.0,235.25,75.58,-2.17
100,True,109,109,1.0,109,102055.75,337.75,0.74,-0.3
100,True,131,109,1.2,131,59048.5,333.75,42.57,0.89
100,True,164,109,1.5,164,50519.25,336.25,50.86,0.15
100,True,218,109,2.0,218,38059.0,341.0,62.98,-1.26
101,True,123,123,1.0,123,57731.25,335.0,30.12,4.42
101,True,148,123,1.2,148,43266.0,332.0,47.63,5.28
101,True,185,123,1.5,185,47834.5,330.75,42.1,5.63
101,True,246,123,2.0,246,36199.25,364.0,56.18,-3.85
102,True,90,90,1.0,90,44530.75,258.0,20.18,2.37
102,True,108,90,1.2,108,31536.5,256.25,43.47,3.03
102,True,135,90,1.5,135,14231.25,262.5,74.49,0.66
102,True,180,90,2.0,174,13370.75,267.25,76.03,-1.14
103,True,95,95,1.0,95,30431.25,246.0,30.93,0.51
103,True,114,95,1.2,114,18611.5,243.75,57.76,1.42
103,True,143,95,1.5,143,12398.25,250.25,71.86,-1.21
103,True,190,95,2.0,190,12626.5,251.5,71.34,-1.72
104,True,119,119,1.0,119,47553.5,363.25,11.54,1.69
104,True,143,119,1.2,143,27244.75,354.5,49.32,4.06
104,True,179,119,1.5,172,22366.0,363.0,58.39,1.76
104,True,238,119,2.0,238,29487.0,354.75,45.15,3.99
105,True,100,100,1.0,100,14222.25,231.25,10.73,3.44
105,True,120,100,1.2,120,12085.75,230.0,24.14,3.97
105,True,150,100,1.5,150,12210.0,224.25,23.36,6.37
105,True,200,100,2.0,122,12621.0,235.25,20.78,1.77
106,True,108,108,1.0,108,19481.5,352.5,9.91,1.88
106,True,130,108,1.2,130,18022.75,352.0,16.65,2.02
106,True,162,108,1.5,156,19246.75,369.25,10.99,-2.78
106,True,216,108,2.0,148,20656.25,358.75,4.48,0.14
107,True,98,98,1.0,98,18060.75,286.75,7.05,3.61
107,True,118,98,1.2,118,15486.0,290.25,20.3,2.44
107,True,147,98,1.5,147,15737.0,289.25,19.01,2.77
107,True,196,98,2.0,124,17549.5,302.5,9.69,-1.68
108,True,104,104,1.0,104,22589.5,233.5,12.69,2.51
108,True,125,104,1.2,125,15992.0,233.0,38.19,2.71
108,True,156,104,1.5,156,13519.0,231.0,47.75,3.55
108,True,208,104,2.0,208,16253.0,235.5,37.18,1.67
109,True,103,103,1.0,103,26645.5,303.75,2.65,0.57
109,True,124,103,1.2,124,19615.0,314.0,28.33,-2.78
109,True,155,103,1.5,155,18426.25,299.5,32.68,1.96
109,True,206,103,2.0,206,21491.0,307.0,21.48,-0.49
110,True,108,108,1.0,108,23037.5,263.0,24.11,0.57
110,True,130,108,1.2,130,16502.5,273.0,45.64,-3.21
110,True,162,108,1.5,159,16575.5,268.0,45.4,-1.32
110,True,216,108,2.0,216,19212.5,273.75,36.71,-3.5
111,True,108,108,1.0,108,24951.25,280.25,24.3,4.92
111,True,130,108,1.2,130,16909.5,282.25,48.7,4.24
111,True,162,108,1.5,161,18925.25,280.75,42.58,4.75
111,True,216,108,2.0,212,19687.5,292.75,40.27,0.68
112,True,98,98,1.0,98,35513.0,294.25,5.05,1.75
112,True,118,98,1.2,118,23404.75,289.0,37.42,3.51
112,True,147,98,1.5,147,21165.5,290.25,43.41,3.09
112,True,196,98,2.0,196,19794.75,288.0,47.08,3.84
113,True,89,89,1.0,89,28643.0,298.0,19.72,1.97
113,True,107,89,1.2,107,21338.0,298.0,40.2,1.97
113,True,134,89,1.5,133,18572.5,293.75,47.95,3.37
113,True,178,89,2.0,177,20026.5,289.25,43.87,4.85
114,True,95,95,1.0,95,33072.75,268.0,1.89,0.74
114,True,114,95,1.2,114,22608.0,266.5,32.94,1.3
114,True,143,95,1.5,143,16863.5,267.0,49.98,1.11
114,True,190,95,2.0,190,13958.25,269.5,58.59,0.19
115,True,105,105,1.0,105,19372.25,239.25,30.23,2.25
115,True,126,105,1.2,126,15945.5,243.25,42.57,0.61
115,True,158,105,1.5,158,13548.25,234.75,51.2,4.09
115,True,210,105,2.0,210,13293.0,248.25,52.12,-1.43
116,True,98,98,1.0,98,20005.0,236.0,12.38,-2.83
116,True,118,98,1.2,118,14576.5,227.75,36.16,0.76
116,True,147,98,1.5,147,13647.0,238.5,40.23,-3.92
116,True,196,98,2.0,196,11940.75,234.25,47.7,-2.07
117,True,135,135,1.0,135,23632.5,377.5,11.79,1.24
117,True,162,135,1.2,153,26661.0,392.25,0.49,-2.62
117,True,203,135,1.5,203,26170.25,392.25,2.32,-2.62
117,True,270,135,2.0,268,38912.0,385.0,-45.24,-0.72
118,True,109,109,1.0,109,11432.75,218.75,12.06,2.34
118,True,131,109,1.2,129,11504.75,218.25,11.5,2.57
118,True,164,109,1.5,124,11710.5,226.5,9.92,-1.12
118,True,218,109,2.0,218,15472.75,230.25,-19.02,-2.79
119,True,116,116,1.0,116,15229.75,283.25,16.01,8.26
119,True,140,116,1.2,130,15879.5,291.75,12.43,5.51
119,True,174,116,1.5,124,16164.75,301.5,10.86,2.35
119,True,232,116,2.0,124,16578.25,294.25,8.58,4.7
120,True,99,99,1.0,99,60873.75,263.75,10.87,3.12
120,True,119,99,1.2,119,38075.25,263.25,44.25,3.31
120,True,149,99,1.5,149,35541.0,260.5,47.96,4.32
120,True,198,99,2.0,198,35586.75,275.5,47.89,-1.19
121,True,95,95,1.0,95,67244.25,240.25,5.17,2.04
121,True,114,95,1.2,114,39360.5,237.0,44.49,3.36
121,True,143,95,1.5,143,30658.75,234.0,56.76,4.59
121,True,190,95,2.0,190,39858.25,237.5,43.79,3.16
122,True,96,96,1.0,96,48526.5,220.25,23.87,1.89
122,True,116,96,1.2,116,28414.25,214.0,55.42,4.68
122,True,144,96,1.5,142,26060.25,220.75,59.12,1.67
122,True,192,96,2.0,192,30458.0,221.75,52.22,1.22
123,True,116,116,1.0,116,38551.25,289.0,25.48,1.95
123,True,140,116,1.2,140,41017.0,282.0,20.71,4.33
123,True,174,116,1.5,174,44400.0,278.5,14.18,5.51
123,True,232,116,2.0,232,40413.75,299.5,21.88,-1.61
124,True,85,85,1.0,85,60589.5,301.75,6.74,0.25
124,True,102,85,1.2,102,50426.5,307.0,22.38,-1.49
124,True,128,85,1.5,125,39659.0,303.5,38.95,-0.33
124,True,170,85,2.0,170,51079.5,305.5,21.38,-0.99
125,True,103,103,1.0,103,39878.25,257.75,26.5,3.46
125,True,124,103,1.2,124,33182.25,255.75,38.84,4.21
125,True,155,103,1.5,155,39506.75,255.75,27.19,4.21
125,True,206,103,2.0,206,44872.25,266.25,17.3,0.28
126,True,114,114,1.0,114,63398.25,307.25,14.46,1.68
126,True,137,114,1.2,137,27893.5,309.5,62.37,0.96
126,True,171,114,1.5,163,21823.5,317.25,70.56,-1.52
126,True,228,114,2.0,228,25732.5,318.75,65.28,-2.0
127,True,115,115,1.0,115,67030.0,332.75,8.11,1.63
127,True,138,115,1.2,138,31271.0,337.75,57.13,0.15
127,True,173,115,1.5,173,36193.25,338.25,50.39,0.0
127,True,230,115,2.0,230,32781.0,342.75,55.06,-1.33
128,True,112,112,1.0,112,42149.75,275.75,30.74,3.5
128,True,135,112,1.2,135,22829.0,276.25,62.49,3.32
128,True,168,112,1.5,160,18628.75,289.25,69.39,-1.22
128,True,224,112,2.0,223,21474.5,278.25,64.72,2.62
129,True,99,99,1.0,99,34030.5,391.5,23.07,0.7
129,True,119,99,1.2,119,27476.25,390.75,37.89,0.89
129,True,149,99,1.5,149,28372.25,392.25,35.86,0.51
129,True,198,99,2.0,187,32290.75,397.75,27.01,-0.89
130,True,100,100,1.0,100,30992.25,332.75,21.41,2.13
130,True,120,100,1.2,120,23435.25,336.0,40.57,1.18
130,True,150,100,1.5,150,25167.0,324.75,36.18,4.49
130,True,200,100,2.0,200,25473.25,338.0,35.4,0.59
131,True,103,103,1.0,103,23906.25,252.0,22.38,0.49
131,True,124,103,1.2,124,16065.25,256.75,47.84,-1.38
131,True,155,103,1.5,155,16273.0,249.5,47.16,1.48
131,True,206,103,2.0,168,19763.25,259.5,35.83,-2.47
132,True,117,117,1.0,117,33912.75,365.5,18.98,3.69
132,True,141,117,1.2,141,30492.25,365.75,27.15,3.62
132,True,176,117,1.5,176,30236.75,360.25,27.76,5.07
132,True,234,117,2.0,234,33392.25,371.25,20.22,2.17
133,True,117,117,1.0,117,31184.75,325.25,16.52,3.13
133,True,141,117,1.2,141,27001.5,327.5,27.72,2.46
133,True,176,117,1.5,176,28553.5,322.25,23.56,4.02
133,True,234,117,2.0,234,31127.75,338.0,16.67,-0.67
134,True,97,97,1.0,97,24572.5,234.75,16.88,1.05
134,True,117,97,1.2,117,19551.25,237.5,33.86,-0.11
134,True,146,97,1.5,146,17987.75,243.75,39.15,-2.74
134,True,194,97,2.0,194,21294.75,229.5,27.97,3.27
135,True,120,120,1.0,120,29336.5,310.25,17.16,2.21
135,True,144,120,1.2,144,26117.0,308.25,26.25,2.84
135,True,180,120,1.5,180,28165.0,303.5,20.47,4.33
135,True,240,120,2.0,236,34842.5,314.75,1.61,0.79
136,True,111,111,1.0,111,24727.75,273.25,21.93,3.19
136,True,134,111,1.2,134,20963.25,279.25,33.81,1.06
136,True,167,111,1.5,167,19604.75,269.5,38.1,4.52
136,True,222,111,2.0,219,21169.75,282.25,33.16,0.0
137,True,110,110,1.0,110,29472.5,268.25,-2.22,-1.71
137,True,132,110,1.2,132,20853.0,260.0,27.67,1.42
137,True,165,110,1.5,165,20837.75,254.5,27.73,3.51
137,True,220,110,2.0,220,23252.25,273.0,19.35,-3.51
138,True,103,103,1.0,103,44849.5,367.5,11.27,2.58
