Instance,IsCarbonAware,MaxMakeSpan,MinMakeSpan,SlackCoeff,Makespan,CarbonConsumption(g),EnergyConsumption(kWh),CarbonSavings(%),EnergySavings(%)
289,True,131,87,1.5,108,25238.0,201.25,9.96,0.62
289,True,174,87,2.0,174,24829.75,197.25,11.42,2.59
290,True,100,100,1.0,100,23304.0,205.0,26.29,3.98
290,True,150,100,1.5,150,27150.75,204.75,14.12,4.1
290,True,200,100,2.0,198,23912.75,185.0,24.36,13.35
291,True,99,99,1.0,99,23545.0,188.25,33.0,-1.62
291,True,149,99,1.5,149,25600.25,191.25,27.15,-3.24
291,True,198,99,2.0,198,24918.5,192.0,29.09,-3.64
292,True,75,75,1.0,75,26197.5,159.0,14.93,3.93
292,True,113,75,1.5,112,20850.0,160.5,32.3,3.02
292,True,150,75,2.0,147,22711.0,166.0,26.25,-0.3
293,True,101,101,1.0,101,25189.0,196.0,18.11,2.12
293,True,152,101,1.5,123,27450.5,194.0,10.75,3.12
293,True,202,101,2.0,183,27402.75,197.25,10.91,1.5
294,True,96,96,1.0,96,21492.25,189.75,21.9,1.3
294,True,144,96,1.5,144,23478.5,185.5,14.68,3.51
294,True,192,96,2.0,192,20765.0,190.25,24.54,1.04
295,True,109,109,1.0,109,22493.0,184.5,31.6,0.54
295,True,164,109,1.5,164,22190.25,189.75,32.52,-2.29
295,True,218,109,2.0,196,21824.0,192.25,33.64,-3.64
296,True,85,85,1.0,85,38157.75,228.0,5.24,1.41
296,True,128,85,1.5,126,28982.5,227.5,28.02,1.62
296,True,170,85,2.0,170,29497.75,226.75,26.74,1.95
297,True,106,106,1.0,106,24351.75,200.0,37.13,2.68
297,True,159,106,1.5,159,28566.5,211.5,26.24,-2.92
297,True,212,106,2.0,197,24870.0,206.0,35.79,-0.24
298,True,98,98,1.0,98,26388.25,214.25,32.94,0.7
298,True,147,98,1.5,121,29681.5,222.75,24.57,-3.24
298,True,196,98,2.0,196,26053.0,225.75,33.79,-4.63
299,True,108,108,1.0,108,35991.0,270.25,35.37,2.44
299,True,162,108,1.5,162,38943.5,266.0,30.06,3.97
299,True,216,108,2.0,216,36800.0,268.5,33.91,3.07
300,True,104,104,1.0,104,22207.0,175.5,34.08,2.5
300,True,156,104,1.5,156,24598.5,172.5,26.98,4.17
300,True,208,104,2.0,197,23405.75,178.25,30.53,0.97
301,True,91,91,1.0,91,21987.0,170.5,39.68,-0.44
301,True,137,91,1.5,137,23127.25,165.25,36.55,2.65
301,True,182,91,2.0,182,20592.0,170.25,43.51,-0.29
302,True,105,105,1.0,105,27469.75,199.0,34.3,5.8
302,True,158,105,1.5,158,29007.0,205.75,30.62,2.6
302,True,210,105,2.0,174,29006.25,204.5,30.62,3.2
303,True,110,110,1.0,110,36921.25,254.25,16.17,0.29
303,True,165,110,1.5,165,37356.5,258.0,15.18,-1.18
303,True,220,110,2.0,212,31189.75,256.75,29.18,-0.69
304,True,99,99,1.0,99,33243.0,238.5,31.69,2.95
304,True,149,99,1.5,116,35931.5,241.0,26.17,1.93
304,True,198,99,2.0,198,31111.75,238.0,36.07,3.15
305,True,83,83,1.0,83,21475.5,149.25,24.82,1.0
305,True,125,83,1.5,111,17615.5,147.25,38.33,2.32
305,True,166,83,2.0,166,17925.0,146.5,37.25,2.82
306,True,105,105,1.0,105,16010.5,154.5,43.46,0.48
306,True,158,105,1.5,158,18652.5,151.25,34.13,2.58
306,True,210,105,2.0,207,18954.25,157.75,33.07,-1.61
307,True,95,95,1.0,95,17364.0,166.5,49.13,1.91
307,True,143,95,1.5,104,18310.5,164.0,46.36,3.39
307,True,190,95,2.0,187,18724.75,168.5,45.14,0.74
308,True,117,117,1.0,117,24610.0,203.25,29.19,-2.65
308,True,176,117,1.5,176,24629.0,200.25,29.14,-1.14
308,True,234,117,2.0,202,26137.0,201.5,24.8,-1.77
309,True,106,106,1.0,106,18781.0,138.25,30.19,5.63
309,True,159,106,1.5,159,18863.25,135.75,29.88,7.34
309,True,212,106,2.0,211,15748.75,144.25,41.46,1.54
310,True,94,94,1.0,94,33603.5,230.5,19.14,2.33
310,True,141,94,1.5,124,33208.25,232.5,20.09,1.48
310,True,188,94,2.0,186,29510.5,231.0,28.99,2.12
311,True,100,100,1.0,100,41329.0,273.25,8.18,2.93
311,True,150,100,1.5,150,41346.0,266.5,8.14,5.33
311,True,200,100,2.0,200,32996.25,280.25,26.69,0.44
312,True,108,108,1.0,108,29320.25,247.5,24.8,-3.66
312,True,162,108,1.5,162,28758.75,233.75,26.24,2.09
312,True,216,108,2.0,206,27456.0,251.0,29.58,-5.13
313,True,102,102,1.0,102,25191.5,231.75,33.71,3.03
313,True,153,102,1.5,153,27307.75,223.5,28.14,6.49
313,True,204,102,2.0,201,23894.75,230.25,37.12,3.66
314,True,100,100,1.0,100,27202.5,234.25,22.26,2.5
314,True,150,100,1.5,150,27077.5,227.75,22.61,5.2
314,True,200,100,2.0,192,22724.25,240.25,35.05,0.0
315,True,117,117,1.0,117,27419.5,224.5,21.77,5.87
315,True,176,117,1.5,176,24955.25,227.75,28.8,4.51
315,True,234,117,2.0,198,27947.25,223.5,20.27,6.29
316,True,111,111,1.0,111,21027.5,194.25,17.91,1.15
316,True,167,111,1.5,167,22365.75,199.25,12.68,-1.4
316,True,222,111,2.0,218,23064.25,195.0,9.96,0.76
317,True,99,99,1.0,99,17196.25,189.0,39.56,-0.93
317,True,149,99,1.5,101,19114.75,186.75,32.82,0.27
317,True,198,99,2.0,196,18297.25,187.0,35.69,0.13
318,True,95,95,1.0,95,14607.25,152.25,43.47,6.31
318,True,143,95,1.5,108,14951.0,151.75,42.14,6.62
318,True,190,95,2.0,188,15111.75,149.0,41.52,8.31
319,True,88,88,1.0,88,10978.25,116.0,34.11,7.2
319,True,132,88,1.5,112,11785.0,114.75,29.27,8.2
319,True,176,88,2.0,176,11733.25,122.25,29.58,2.2
320,True,159,106,1.5,159,18160.25,151.75,23.76,2.88
320,True,106,106,1.0,106,15158.5,147.5,36.36,5.6
320,True,212,106,2.0,209,15749.25,154.0,33.88,1.44
321,True,82,82,1.0,82,13924.0,127.25,49.51,7.79
321,True,123,82,1.5,99,11681.0,126.75,57.64,8.15
321,True,164,82,2.0,164,14798.75,126.25,46.33,8.51
322,True,77,77,1.0,77,25408.25,163.0,28.8,6.99
322,True,116,77,1.5,115,16218.5,165.0,54.55,5.85
322,True,154,77,2.0,126,18001.25,166.0,49.56,5.28
323,True,106,106,1.0,106,23800.0,219.5,34.46,-1.97
323,True,159,106,1.5,159,27544.75,216.75,24.14,-0.7
323,True,212,106,2.0,212,26040.25,221.5,28.29,-2.9
324,True,104,104,1.0,104,17469.75,166.25,31.54,-3.1
324,True,156,104,1.5,155,17941.5,173.0,29.69,-7.29
324,True,208,104,2.0,195,18448.0,173.0,27.7,-7.29
325,True,91,91,1.0,91,28003.0,212.0,27.22,2.08
325,True,137,91,1.5,136,27775.0,205.75,27.81,4.97
325,True,182,91,2.0,182,21439.75,223.25,44.28,-3.12
326,True,96,96,1.0,96,17622.0,175.75,34.3,4.22
326,True,144,96,1.5,144,19702.0,169.75,26.54,7.49
326,True,192,96,2.0,192,16825.0,175.75,37.27,4.22
327,True,105,105,1.0,105,18093.0,212.5,45.74,-0.47
327,True,158,105,1.5,158,20769.5,212.0,37.72,-0.24
327,True,210,105,2.0,201,17319.75,214.25,48.06,-1.3
328,True,104,104,1.0,104,19023.5,222.25,41.11,-1.14
328,True,156,104,1.5,156,21639.75,216.25,33.01,1.59
328,True,208,104,2.0,196,18319.75,224.25,43.29,-2.05
329,True,170,113,1.5,170,22187.5,201.0,21.39,3.83
329,True,113,113,1.0,113,21561.0,207.0,23.6,0.96
329,True,226,113,2.0,202,17096.5,211.5,39.42,-1.2
330,True,104,104,1.0,104,19951.75,238.0,28.73,0.83
330,True,156,104,1.5,156,22367.25,230.0,20.1,4.17
330,True,208,104,2.0,203,19670.75,236.25,29.73,1.56
331,True,86,86,1.0,86,32621.0,252.5,2.89,0.3
331,True,129,86,1.5,129,23139.75,255.0,31.11,-0.69
331,True,172,86,2.0,172,22524.0,253.75,32.95,-0.2
332,True,110,110,1.0,110,18342.25,218.5,35.62,-1.04
332,True,165,110,1.5,165,20928.25,215.25,26.54,0.46
332,True,220,110,2.0,218,22356.0,200.0,21.53,7.51
333,True,100,100,1.0,100,23243.25,250.0,35.35,1.28
333,True,150,100,1.5,146,26849.75,246.0,25.31,2.86
333,True,200,100,2.0,196,20219.0,252.0,43.76,0.49
334,True,67,67,1.0,67,30230.5,186.25,6.38,2.61
334,True,101,67,1.5,101,15173.5,191.5,53.01,-0.13
334,True,134,67,2.0,112,15600.25,189.0,51.69,1.18
335,True,88,88,1.0,88,30451.75,252.75,10.78,2.98
335,True,132,88,1.5,132,25671.0,248.5,24.79,4.61
335,True,176,88,2.0,176,23104.75,251.0,32.31,3.65
336,True,93,93,1.0,93,31307.75,258.5,29.82,3.63
336,True,140,93,1.5,140,30429.75,255.0,31.79,4.94
336,True,186,93,2.0,186,22141.25,260.5,50.37,2.89
337,True,99,99,1.0,99,22880.5,229.5,38.57,0.76
337,True,149,99,1.5,149,24423.75,225.0,34.43,2.7
337,True,198,99,2.0,192,17439.5,230.25,53.18,0.43
338,True,95,95,1.0,95,15619.25,185.5,55.74,-0.82
338,True,143,95,1.5,98,16493.25,186.25,53.27,-1.22
338,True,190,95,2.0,190,14738.25,190.75,58.24,-3.67
339,True,77,77,1.0,77,37021.75,219.25,11.73,5.6
339,True,116,77,1.5,114,20566.25,226.75,50.96,2.37
339,True,154,77,2.0,154,23814.25,221.0,43.22,4.84
340,True,101,101,1.0,101,19949.75,229.75,35.65,1.5
340,True,152,101,1.5,152,22852.25,221.25,26.29,5.14
340,True,202,101,2.0,197,18707.5,230.0,39.66,1.39
341,True,102,102,1.0,102,23262.5,255.0,34.49,1.45
341,True,153,102,1.5,109,23766.0,252.0,33.07,2.61
341,True,204,102,2.0,204,22368.0,250.75,37.01,3.09
342,True,95,95,1.0,95,15490.0,194.25,29.21,0.0
342,True,143,95,1.5,140,16586.0,195.5,24.2,-0.64
342,True,190,95,2.0,190,14830.5,198.25,32.22,-2.06
343,True,113,113,1.0,113,12895.0,159.75,34.51,-0.47
343,True,170,113,1.5,170,11731.75,160.5,40.41,-0.94
343,True,226,113,2.0,212,12985.75,169.0,34.05,-6.29
344,True,83,83,1.0,83,31235.5,225.25,15.71,3.12
344,True,125,83,1.5,113,18840.0,230.0,49.16,1.08
344,True,166,83,2.0,166,19656.25,222.75,46.96,4.19
345,True,106,106,1.0,106,11979.25,147.25,22.55,2.48
345,True,159,106,1.5,123,13385.0,148.0,13.46,1.99
345,True,212,106,2.0,211,10614.0,146.25,31.38,3.15
346,True,94,94,1.0,94,12654.5,173.75,40.62,-2.66
346,True,141,94,1.5,116,13462.0,173.75,36.83,-2.66
346,True,188,94,2.0,188,12564.0,182.0,41.04,-7.53
347,True,105,105,1.0,105,17342.5,221.75,28.09,1.44
347,True,158,105,1.5,158,17901.0,223.75,25.78,0.56
347,True,210,105,2.0,210,15707.5,220.0,34.87,2.22
348,True,110,110,1.0,110,23875.5,268.5,9.68,3.33
348,True,165,110,1.5,165,22150.0,262.0,16.21,5.67
348,True,220,110,2.0,214,22666.0,274.0,14.25,1.35
349,True,101,101,1.0,101,15341.5,212.0,41.72,-2.42
349,True,152,101,1.5,139,17544.25,210.0,33.35,-1.45
349,True,202,101,2.0,198,15412.75,207.75,41.45,-0.36
350,True,94,94,1.0,94,11652.25,171.0,38.31,3.39
350,True,141,94,1.5,100,11589.25,172.25,38.64,2.68
350,True,188,94,2.0,188,11688.5,174.75,38.12,1.27
351,True,109,109,1.0,109,19228.5,245.75,17.15,2.67
351,True,164,109,1.5,164,20423.5,240.5,12.01,4.75
351,True,218,109,2.0,208,20498.75,254.25,11.68,-0.69
352,True,99,99,1.0,99,16456.75,224.25,21.34,0.0
352,True,149,99,1.5,149,17963.5,215.5,14.14,3.9
352,True,198,99,2.0,198,17014.0,227.25,18.68,-1.34
353,True,100,100,1.0,100,13820.5,201.0,56.3,4.63
353,True,150,100,1.5,149,14899.0,206.5,52.89,2.02
353,True,200,100,2.0,199,15646.5,204.0,50.52,3.2
354,True,88,88,1.0,88,24359.0,228.5,14.96,4.19
354,True,132,88,1.5,129,18660.0,233.0,34.85,2.31
354,True,176,88,2.0,176,19160.5,236.5,33.11,0.84
355,True,110,110,1.0,110,17171.0,209.5,39.6,3.9
355,True,165,110,1.5,165,17984.75,211.0,36.74,3.21
355,True,220,110,2.0,213,14835.5,213.5,47.82,2.06
356,True,101,101,1.0,101,13341.5,187.5,45.16,3.1
356,True,152,101,1.5,152,16475.0,178.0,32.28,8.01
356,True,202,101,2.0,197,13350.75,188.75,45.13,2.45
357,True,96,96,1.0,96,19131.25,227.5,24.65,1.19
357,True,144,96,1.5,135,18901.75,225.25,25.55,2.17
357,True,192,96,2.0,192,18432.25,226.5,27.4,1.63
358,True,111,111,1.0,111,21145.25,239.5,16.7,-0.42
358,True,167,111,1.5,167,20086.25,243.25,20.87,-1.99
358,True,222,111,2.0,219,22910.75,251.25,9.75,-5.35
359,True,107,107,1.0,107,14970.75,197.75,45.07,7.59
359,True,161,107,1.5,161,17367.0,199.0,36.28,7.01
359,True,214,107,2.0,214,18851.0,178.5,30.84,16.59
360,True,88,88,1.0,88,17821.0,182.0,41.54,5.94
360,True,132,88,1.5,130,15977.25,189.0,47.59,2.33
360,True,176,88,2.0,176,15560.5,187.25,48.96,3.23
361,True,102,102,1.0,102,19065.5,222.5,26.09,2.09
361,True,153,102,1.5,153,20955.5,214.75,18.76,5.5
361,True,204,102,2.0,194,17263.75,223.25,33.07,1.76
362,True,109,109,1.0,109,29859.0,279.5,25.45,2.7
362,True,164,109,1.5,164,30009.5,277.75,25.07,3.31
362,True,218,109,2.0,216,23088.25,281.5,42.35,2.0
363,True,99,99,1.0,99,12899.0,162.25,51.67,-0.46
363,True,149,99,1.5,103,15313.75,161.25,42.62,0.15
363,True,198,99,2.0,194,14245.0,169.5,46.63,-4.95
364,True,114,114,1.0,114,20771.75,215.5,26.15,-1.06
364,True,171,114,1.5,171,19566.0,215.75,30.44,-1.17
364,True,228,114,2.0,219,20406.0,214.75,27.45,-0.7
365,True,101,101,1.0,101,16009.5,191.0,27.45,1.16
365,True,152,101,1.5,152,19211.5,189.0,12.94,2.2
365,True,202,101,2.0,170,18999.5,190.25,13.9,1.55
366,True,98,98,1.0,98,13142.5,161.0,42.42,-1.9
366,True,147,98,1.5,111,14457.0,162.0,36.66,-2.53
366,True,196,98,2.0,193,14224.0,168.0,37.68,-6.33
367,True,102,102,1.0,102,33783.75,285.0,17.25,1.38
367,True,153,102,1.5,153,32532.25,280.5,20.31,2.94
367,True,204,102,2.0,204,27849.0,292.5,31.78,-1.21
368,True,98,98,1.0,98,17190.75,201.25,31.51,0.25
368,True,147,98,1.5,134,17777.75,198.25,29.17,1.73
368,True,196,98,2.0,196,17785.75,185.75,29.14,7.93
369,True,114,114,1.0,114,21388.0,215.25,38.39,-0.7
369,True,171,114,1.5,171,22031.0,215.5,36.53,-0.82
369,True,228,114,2.0,228,22740.5,213.5,34.49,0.12
370,True,85,85,1.0,85,12652.25,138.25,37.34,4.66
370,True,128,85,1.5,120,12187.5,135.5,39.64,6.55
370,True,170,85,2.0,170,12913.25,135.0,36.05,6.9
371,True,113,113,1.0,113,42051.5,335.0,25.65,1.76
371,True,170,113,1.5,170,38287.0,332.5,32.31,2.49
371,True,226,113,2.0,226,38683.5,331.0,31.61,2.93
372,True,74,74,1.0,74,36746.5,227.75,6.19,2.57
372,True,111,74,1.5,104,24621.25,230.75,37.14,1.28
372,True,148,74,2.0,148,26221.25,225.0,33.06,3.74
373,True,113,113,1.0,113,25766.25,218.25,18.87,4.8
373,True,170,113,1.5,170,22658.0,223.5,28.66,2.51
373,True,226,113,2.0,222,22548.0,214.25,29.0,6.54
374,True,86,86,1.0,86,15677.25,160.5,33.18,6.55
374,True,129,86,1.5,118,15475.5,159.25,34.04,7.28
374,True,172,86,2.0,172,14095.75,160.5,39.92,6.55
375,True,111,111,1.0,111,15701.0,185.25,32.89,-0.95
375,True,167,111,1.5,167,17821.75,183.0,23.83,0.27
375,True,222,111,2.0,212,17528.0,188.75,25.09,-2.86
376,True,98,98,1.0,98,15996.25,197.25,40.6,1.74
376,True,147,98,1.5,147,18059.5,194.75,32.94,2.99
376,True,196,98,2.0,196,15755.0,205.75,41.5,-2.49
377,True,113,113,1.0,113,14844.0,170.0,22.8,-0.89
377,True,170,113,1.5,170,14032.5,168.25,27.02,0.15
377,True,226,113,2.0,226,14176.25,170.75,26.28,-1.34
378,True,105,105,1.0,105,20497.25,245.0,19.06,-2.73
378,True,158,105,1.5,158,23386.5,236.25,7.65,0.94
378,True,210,105,2.0,196,23294.5,241.25,8.01,-1.15
379,True,104,104,1.0,104,19957.25,240.5,27.76,-1.58
379,True,156,104,1.5,156,22824.0,238.75,17.38,-0.84
379,True,208,104,2.0,194,19979.5,243.0,27.68,-2.64
380,True,115,115,1.0,115,23215.0,242.25,17.64,-0.62
380,True,173,115,1.5,173,23083.75,232.0,18.11,3.63
380,True,230,115,2.0,230,24045.25,248.0,14.7,-3.01
381,True,86,86,1.0,86,21422.5,197.25,16.8,2.95
381,True,129,86,1.5,129,18809.75,198.75,26.95,2.21
381,True,172,86,2.0,172,20089.0,209.0,21.98,-2.83
382,True,95,95,1.0,95,17006.25,176.0,29.29,4.22
382,True,143,95,1.5,100,18604.5,181.5,22.65,1.22
382,True,190,95,2.0,188,18897.75,181.25,21.43,1.36
383,True,101,101,1.0,101,29169.5,280.75,18.7,3.19
383,True,152,101,1.5,151,30717.0,280.25,14.38,3.36
383,True,202,101,2.0,200,30326.0,284.75,15.47,1.81
384,True,93,93,1.0,93,22001.25,189.5,28.88,3.81
384,True,140,93,1.5,119,21855.75,184.0,29.35,6.6
384,True,186,93,2.0,186,19957.75,194.25,35.49,1.4
385,True,161,107,1.5,161,27647.5,204.5,19.02,6.41
385,True,214,107,2.0,202,23044.5,214.5,32.5,1.83
385,True,107,107,1.0,107,25107.5,213.25,26.46,2.4
386,True,99,99,1.0,99,16711.75,161.25,29.42,2.86
386,True,149,99,1.5,106,18473.5,161.75,21.98,2.56
386,True,198,99,2.0,194,19532.0,165.25,17.51,0.45
387,True,95,95,1.0,95,22117.75,203.0,40.82,-1.37
387,True,143,95,1.5,105,24591.5,201.75,34.2,-0.75
387,True,190,95,2.0,188,21324.75,205.25,42.94,-2.5
388,True,103,103,1.0,103,20047.25,183.25,37.67,-2.37
388,True,155,103,1.5,155,21932.25,176.75,31.81,1.26
388,True,206,103,2.0,192,20029.0,180.0,37.73,-0.56
389,True,101,101,1.0,101,18698.5,174.75,35.83,-1.75
389,True,152,101,1.5,140,21317.0,177.0,26.85,-3.06
389,True,202,101,2.0,199,20544.75,173.25,29.5,-0.87
390,True,155,103,1.5,155,35785.0,241.75,11.24,-0.83
390,True,103,103,1.0,103,32843.5,242.25,18.54,-1.04
390,True,206,103,2.0,200,27054.0,239.0,32.9,0.31
391,True,104,104,1.0,104,21119.75,173.5,40.52,2.25
391,True,156,104,1.5,156,23107.0,173.25,34.93,2.39
391,True,208,104,2.0,203,16668.5,166.75,53.06,6.06
392,True,100,100,1.0,100,21941.0,189.5,45.68,-1.61
392,True,150,100,1.5,101,23047.0,188.5,42.95,-1.07
392,True,200,100,2.0,200,20271.25,191.25,49.82,-2.55
393,True,110,110,1.0,110,19141.0,191.5,36.66,0.13
393,True,165,110,1.5,165,18826.5,194.0,37.7,-1.17
393,True,220,110,2.0,201,14971.75,198.75,50.45,-3.65
394,True,108,108,1.0,108,17406.5,170.5,32.92,4.08
394,True,162,108,1.5,162,17292.75,167.25,33.36,5.91
394,True,216,108,2.0,195,13794.0,176.75,46.84,0.56
395,True,87,87,1.0,87,14036.0,154.25,56.13,3.89
395,True,131,87,1.5,100,14101.75,160.25,55.93,0.16
395,True,174,87,2.0,174,13827.5,161.0,56.79,-0.31
396,True,100,100,1.0,100,12468.75,176.0,42.23,7.0
396,True,150,100,1.5,150,15503.0,181.25,28.18,4.23
396,True,200,100,2.0,200,13236.5,182.75,38.68,3.43
397,True,101,101,1.0,101,18593.25,238.75,37.98,4.98
397,True,152,101,1.5,148,21119.0,239.0,29.55,4.88
397,True,202,101,2.0,181,19822.0,248.5,33.88,1.09
398,True,97,97,1.0,97,15044.25,210.5,55.51,3.44
398,True,146,97,1.5,146,18224.75,212.75,46.11,2.41
398,True,194,97,2.0,194,16559.0,215.5,51.03,1.15
399,True,103,103,1.0,103,17513.75,198.5,22.36,5.25
399,True,155,103,1.5,155,19149.0,198.5,15.11,5.25
399,True,206,103,2.0,205,18150.0,189.75,19.54,9.43
400,True,84,84,1.0,84,24875.5,213.25,18.35,2.63
400,True,126,84,1.5,120,20620.75,214.25,32.31,2.17
400,True,168,84,2.0,168,21400.5,223.0,29.75,-1.83
401,True,103,103,1.0,103,19227.0,206.25,19.63,1.79
401,True,155,103,1.5,155,23568.5,204.5,1.49,2.62
401,True,206,103,2.0,199,19036.0,208.75,20.43,0.6
402,True,104,104,1.0,104,20470.5,192.0,28.41,2.41
402,True,156,104,1.5,156,20270.25,190.25,29.11,3.3
402,True,208,104,2.0,200,17219.75,190.75,39.78,3.05
403,True,107,107,1.0,107,18707.0,166.5,35.21,0.89
403,True,161,107,1.5,161,18333.75,159.0,36.5,5.36
403,True,214,107,2.0,196,14647.25,170.75,49.27,-1.64
404,True,110,110,1.0,110,22623.0,204.0,27.38,1.57
404,True,165,110,1.5,165,21977.0,202.0,29.45,2.53
404,True,220,110,2.0,212,20189.0,204.5,35.19,1.33
405,True,123,123,1.0,123,18961.5,176.25,35.19,-1.59
405,True,185,123,1.5,185,15407.25,181.75,47.34,-4.76
405,True,246,123,2.0,245,20776.75,156.25,28.99,9.94
406,True,158,105,1.5,158,20672.75,218.0,29.84,2.13
406,True,105,105,1.0,105,20974.5,217.75,28.81,2.24
406,True,210,105,2.0,199,20590.25,229.75,30.12,-3.14
407,True,88,88,1.0,88,30449.5,244.75,9.79,1.31
407,True,132,88,1.5,131,22911.25,242.75,32.12,2.12
407,True,176,88,2.0,176,23139.5,246.5,31.45,0.6
408,True,106,106,1.0,106,15978.5,203.75,38.84,1.93
408,True,159,106,1.5,159,17342.75,202.25,33.61,2.65
408,True,212,106,2.0,212,17011.0,187.0,34.88,9.99
409,True,97,97,1.0,97,11469.25,155.5,45.41,5.47
409,True,146,97,1.5,103,11949.75,160.0,43.12,2.74
409,True,194,97,2.0,192,11274.5,157.0,46.34,4.56
410,True,117,117,1.0,117,19802.0,227.75,26.29,-0.44
410,True,176,117,1.5,176,17806.0,231.5,33.72,-2.09
410,True,234,117,2.0,234,20611.5,234.0,23.28,-3.2
411,True,93,93,1.0,93,14479.25,190.0,39.39,1.81
411,True,140,93,1.5,129,13972.5,183.5,41.51,5.17
411,True,186,93,2.0,186,14221.0,192.0,40.47,0.78
412,True,84,84,1.0,84,14171.25,173.5,23.92,2.12
412,True,126,84,1.5,104,12460.0,180.0,33.11,-1.55
412,True,168,84,2.0,168,12651.0,178.75,32.08,-0.85
413,True,104,104,1.0,104,8156.0,119.5,44.68,11.81
413,True,156,104,1.5,156,8468.75,120.5,42.55,11.07
413,True,208,104,2.0,206,8322.0,124.25,43.55,8.3
414,True,96,96,1.0,96,17322.25,226.25,23.74,2.16
414,True,144,96,1.5,108,16513.75,231.5,27.3,-0.11
414,True,192,96,2.0,192,16785.25,237.0,26.1,-2.49
415,True,108,108,1.0,108,17748.75,245.5,24.04,-0.51
415,True,162,108,1.5,162,20462.0,243.0,12.43,0.51
415,True,216,108,2.0,215,19028.0,242.25,18.57,0.82
416,True,101,101,1.0,101,13771.25,201.25,34.54,2.07
416,True,152,101,1.5,152,13873.5,202.25,34.06,1.58
416,True,202,101,2.0,201,13949.25,193.25,33.69,5.96
417,True,107,107,1.0,107,15815.0,196.75,31.82,8.06
417,True,161,107,1.5,161,17185.0,205.75,25.92,3.86
417,True,214,107,2.0,214,16106.0,206.5,30.57,3.5
418,True,107,107,1.0,107,17025.75,213.75,19.98,1.04
418,True,161,107,1.5,161,19030.0,215.5,10.56,0.23
418,True,214,107,2.0,214,17730.0,199.0,16.67,7.87
419,True,88,88,1.0,88,12487.0,151.5,32.85,3.81
419,True,132,88,1.5,108,11852.0,150.75,36.26,4.29
419,True,176,88,2.0,176,11535.75,151.0,37.96,4.13
420,True,107,107,1.0,107,14426.0,194.0,26.14,-1.04
420,True,161,107,1.5,161,15170.75,199.25,22.33,-3.78
420,True,214,107,2.0,213,17333.0,187.0,11.26,2.6
421,True,84,84,1.0,84,16795.75,179.25,30.63,3.11
421,True,126,84,1.5,126,13412.0,181.0,44.6,2.16
421,True,168,84,2.0,168,14315.75,184.75,40.87,0.14
422,True,77,77,1.0,77,23026.5,201.0,13.93,5.63
422,True,116,77,1.5,116,15731.0,205.75,41.2,3.4
422,True,154,77,2.0,154,17925.0,199.5,33.0,6.34
423,True,100,100,1.0,100,13766.0,154.25,35.86,8.18
423,True,150,100,1.5,150,15027.5,148.75,29.98,11.46
423,True,200,100,2.0,195,14661.25,148.25,31.69,11.76
424,True,101,101,1.0,101,22370.75,227.5,30.02,7.24
424,True,152,101,1.5,152,22530.25,225.5,29.52,8.05
424,True,202,101,2.0,202,21899.25,210.75,31.49,14.07
425,True,104,104,1.0,104,21342.0,222.75,31.04,4.6
425,True,156,104,1.5,156,22253.0,218.5,28.1,6.42
425,True,208,104,2.0,196,20008.25,229.75,35.35,1.61
426,True,64,64,1.0,64,31468.0,216.75,10.42,2.69
426,True,96,64,1.5,96,19384.75,214.0,44.82,3.93
426,True,128,64,2.0,128,20416.0,212.75,41.88,4.49
427,True,107,107,1.0,107,19002.0,217.5,29.12,3.87
427,True,161,107,1.5,161,20466.75,220.5,23.65,2.54
427,True,214,107,2.0,191,19362.5,216.0,27.77,4.53
428,True,95,95,1.0,95,20472.25,222.5,30.48,0.0
428,True,143,95,1.5,143,22612.25,219.0,23.22,1.57
428,True,190,95,2.0,188,19863.25,222.5,32.55,0.0
429,True,103,103,1.0,103,21160.75,232.75,22.59,5.67
429,True,155,103,1.5,106,22785.5,239.0,16.65,3.14
429,True,206,103,2.0,204,19138.75,240.5,29.99,2.53
430,True,67,67,1.0,67,25370.5,186.75,9.65,5.32
430,True,101,67,1.5,100,16283.75,190.0,42.01,3.68
430,True,134,67,2.0,132,17461.75,193.25,37.82,2.03
431,True,105,105,1.0,105,19451.75,218.5,18.81,4.27
431,True,158,105,1.5,158,21038.0,221.75,12.19,2.85
431,True,210,105,2.0,204,19034.25,225.75,20.55,1.1
432,True,94,94,1.0,94,12222.5,168.25,48.06,2.18
432,True,141,94,1.5,141,13013.5,165.0,44.7,4.07
432,True,188,94,2.0,188,12084.5,167.0,48.65,2.91
433,True,111,111,1.0,111,22289.25,271.25,10.89,0.18
433,True,167,111,1.5,167,21494.75,266.25,14.07,2.02
433,True,222,111,2.0,222,23008.0,268.5,8.02,1.2
434,True,85,85,1.0,85,15055.0,171.0,27.76,3.39
434,True,128,85,1.5,105,12743.5,177.25,38.86,-0.14
434,True,170,85,2.0,170,12945.75,173.75,37.88,1.84
435,True,87,87,1.0,87,22937.25,237.5,23.36,2.26
435,True,131,87,1.5,129,19772.0,243.5,33.93,-0.21
435,True,174,87,2.0,174,19718.75,242.25,34.11,0.31
436,True,106,106,1.0,106,13581.25,186.25,34.66,6.41
436,True,159,106,1.5,159,13721.75,189.75,33.99,4.65
436,True,212,106,2.0,196,14469.25,187.25,30.39,5.9
437,True,111,111,1.0,111,11512.0,154.0,38.23,2.22
437,True,167,111,1.5,167,11988.0,152.25,35.68,3.33
